ts,imei,mwra,c.dogalize,c.android.gm,c.android.youtube,c.android.chrome,c.katana,c.raider,c.android.vending,c.UCMobile.x86,c.updateassist,c.UCMobile.intl,p.android.packageinstaller,p.android.settings,p.android.documentsui,p.android.chrome,p.android.gm,p.system,p.android.externalstorage,p.android.vending,p.process.gapps,p.google,p.browser.provider,p.android.defcontainer,p.dogalize,p.olauncher,p.simulator,p.inputmethod.latin,p.android.gms,p.notifier,p.katana,p.gms.persistent
2018-05-07 11:37:00,8630330696303481628,0.0,8.04077,14.76671,9.25655,16.04046,9.13976,32.43414,74.49966,65.48614,33.88535,74.30404,10.3424,8.52446,11.07315,12.07175,12.362,14.6149,16.21378,0.07189,85.01403,49.9706,62.5196,32.59651,98.70003,73.52433,79.14891,45.06217,10.85384,74.93238,81.62773,12.65638
2018-05-07 02:00:00,8630330696303481966,0.0,8.20764,11.67087,9.21428,10.95494,15.20498,77.26776,5.78049,64.45036,14.20946,55.36498,12.06883,9.90696,8.04253,7.62688,15.09588,9.83175,11.94413,0.00329,54.13769,38.58329,34.05732,64.94061,61.5145,25.09509,75.17325,99.55299,63.29943,99.4508,25.65746,77.30171
2018-05-15 12:09:00,8630330696303481073,0.0,7.36332,9.6474,15.19243,9.54473,12.80633,51.57799,53.88176,62.40419,92.63943,26.12707,11.19513,8.39214,10.79369,11.83669,14.35448,13.22964,12.90535,0.00048,44.61285,27.09686,35.24506,55.66102,54.84519,11.82375,77.33672,19.71967,10.0461,17.54977,12.80411,81.06944
2018-05-15 10:40:00,3590433799317661982,0.0,7.73105,13.72481,12.79905,12.43639,13.14681,43.13703,0.54385,24.99987,64.84961,99.04423,14.43676,6.10761,10.08144,12.47046,10.61269,13.09335,14.96158,0.02538,55.29654,50.89492,61.03625,66.6746,63.83404,89.07863,24.34099,14.21193,38.93011,31.27997,83.43946,26.63457
2018-05-09 19:51:00,3590433799317662188,0.0,9.40517,11.4993,10.07543,7.50547,18.10282,41.92241,53.35585,70.47059,31.17401,56.99356,10.10877,11.0356,7.52074,12.10639,14.75124,9.14921,11.01956,0.00278,54.16431,67.59768,61.59718,56.8676,90.38669,72.74697,33.36739,29.36933,60.42429,68.09574,4.26677,15.99305
2018-05-06 15:06:00,863033069630348362,1.0,13.26103,15.49141,13.30433,7.16703,12.58846,48.86213,48.91767,14.70971,68.4468,68.84145,9.38888,15.79324,12.23286,12.20863,9.43155,11.78647,14.17235,0.14833,52.34755,58.56474,51.98174,61.70673,78.47581,9.19081,8.11482,97.9126,30.64033,79.49599,7.36903,76.30949
2018-05-08 06:18:00,359043379931766098,0.0,6.60014,11.4092,11.97384,13.94544,9.35955,53.04123,32.16824,82.84834,80.86414,7.27325,13.44665,5.24018,11.60757,13.12747,12.97868,14.82901,15.94878,0.00252,49.31616,55.6706,57.42521,56.23069,36.0531,58.56695,26.95194,2.01128,86.21364,65.55863,49.53684,39.16036
2018-05-11 01:27:00,863033069630348339,1.0,13.24693,13.21222,13.47131,11.15381,9.77866,56.4841,77.13961,94.35106,78.66131,70.14069,9.31764,16.35865,9.12245,6.83238,12.47188,9.20213,10.40428,0.01519,28.70275,74.81943,35.58913,80.84677,35.31181,8.89805,7.20809,63.99106,85.20874,62.124,61.79779,89.21393
2018-05-12 06:41:00,8630330696303482188,1.0,9.40303,11.82072,12.03884,10.41389,11.63596,46.20073,29.84619,65.58522,46.35443,70.25344,12.12452,15.45151,10.0398,10.356,13.94054,12.30859,5.86334,0.00382,35.63084,41.50042,31.17383,44.83362,24.70386,46.63997,56.95147,85.04122,45.27197,19.63158,39.94486,0.5921
2018-05-08 17:07:00,863033069630348263,1.0,11.58573,12.74769,14.70334,11.59552,11.27087,29.2425,18.2599,27.13223,78.23445,37.08369,9.2303,14.30232,10.7425,8.61783,12.95154,11.11777,8.3216,0.00958,48.45647,34.48597,62.77945,43.73258,34.76894,4.87037,75.50681,71.09527,71.04103,52.10108,86.48111,8.18622
2018-05-10 04:22:00,8630330696303482147,0.0,14.25341,15.29621,9.6183,11.35296,8.06819,34.61521,84.51123,3.03734,97.46603,75.65346,15.09603,12.80946,7.85799,10.21051,12.96173,9.9369,10.12517,0.12204,61.06073,25.37838,64.46199,25.59927,24.16416,27.51631,19.56002,61.40561,44.43295,51.8824,45.48741,81.83577
2018-05-12 03:57:00,359043379931766080,1.0,9.0904,10.56492,12.46699,8.20358,9.9175,58.08806,91.84114,35.07344,93.88784,33.99343,9.7358,12.54388,4.40338,10.64714,11.64036,13.6353,9.87229,0.0011,57.75058,25.91722,58.62217,42.48129,85.67589,27.94739,9.5778,59.3114,30.71318,15.39476,2.63622,2.05268
2018-05-09 13:02:00,3590433799317662204,1.0,10.42392,9.76982,10.81996,9.2853,11.70151,53.44517,17.7962,32.2465,51.35261,41.70869,10.42568,14.57249,10.36522,7.50924,11.35317,10.2328,8.95366,0.00052,43.06804,76.14522,43.98614,43.25628,41.48296,51.09913,38.28979,29.60062,51.44127,88.31277,85.07434,6.6627
2018-05-12 06:09:00,359043379931766502,0.0,7.37026,8.56225,12.39082,4.70734,12.47959,48.12368,0.17175,49.30909,1.2187,19.091,14.3426,11.09071,5.82757,12.29937,15.12283,14.77123,14.98641,0.00019,61.33134,71.60576,59.1805,47.32874,56.16568,30.25781,17.69427,14.4851,31.62489,95.95709,12.41844,90.39677
2018-05-13 15:36:00,3590433799317662048,0.0,10.32705,12.71822,7.72062,12.44899,15.02411,35.91893,26.27877,81.64795,69.56315,55.44548,12.80734,11.43264,6.7851,5.05726,11.54236,12.79037,9.52955,0.00931,48.54202,41.34693,60.00494,55.6912,36.76702,36.13323,77.50331,85.76498,36.64082,89.83043,3.98727,50.97052
2018-05-08 13:19:00,8630330696303482121,1.0,14.05087,12.83771,9.9631,12.32342,11.68098,51.00937,54.80306,89.50715,29.48807,11.33367,8.18719,10.64771,13.54893,13.83627,13.49549,7.56112,9.84731,0.01049,47.08004,58.56959,49.45517,27.06843,48.65056,23.02333,27.37324,18.01365,62.46832,34.65562,45.18246,85.27585
2018-05-07 03:47:00,3590433799317661826,1.0,12.73878,10.64378,12.41941,9.97639,12.3789,48.54103,44.61863,9.40876,13.41046,36.72748,8.45819,13.59666,12.25592,10.09169,12.89673,9.31648,7.80437,0.00119,79.86297,33.06345,50.66989,32.15144,86.3821,77.86166,66.03523,5.99787,14.9076,52.28383,47.99799,2.26569
2018-05-14 03:20:00,863033069630348271,1.0,11.66105,12.04415,11.52429,9.94737,8.63466,41.15451,61.14081,37.34597,92.38511,79.42179,13.05108,9.90189,7.78585,10.8243,14.91252,7.25166,13.43774,0.00478,59.7765,29.51434,37.03071,67.39929,56.11249,18.63562,55.91295,44.28237,76.99325,32.56321,40.75286,81.00207
2018-05-11 01:57:00,8630330696303481834,0.0,8.36273,8.68709,15.47803,9.18261,15.5784,48.09488,78.05305,9.6474,54.85127,31.87064,14.00061,9.20724,10.45393,14.49427,13.32364,13.46738,10.53005,0.00021,61.55992,39.08541,37.83812,50.71276,69.23941,15.68836,86.63497,25.34839,73.64302,32.2104,46.56468,67.40997
2018-05-10 07:31:00,359043379931766973,1.0,12.21434,12.95325,9.27329,9.78105,11.41783,42.05837,15.94304,72.31453,75.21015,73.44206,14.87242,11.78865,9.56253,14.01226,12.32547,7.92813,15.31601,0.01175,52.37615,36.55592,49.0847,67.96001,5.18009,36.53552,22.77374,65.84465,72.00027,5.92085,86.84268,54.45635
2018-05-05 13:30:00,359043379931766221,0.0,9.11899,14.03726,8.70697,14.5786,9.58166,39.93814,77.81727,92.43886,18.80381,48.82795,9.60266,10.86277,12.22544,10.61855,11.75061,14.57098,16.10128,0.03468,59.22544,38.84394,46.84169,23.85735,40.86601,16.4705,51.1551,39.60172,49.91517,6.76685,62.82119,85.30917
2018-05-14 12:19:00,8630330696303481347,1.0,9.6752,5.54636,12.99274,12.94558,7.21835,56.52809,17.42203,8.62959,44.94026,15.56328,7.59508,14.28461,10.75692,3.87074,13.13904,12.96521,10.5941,4e-05,66.84987,62.69734,60.94486,49.26608,95.8643,29.73274,75.44662,50.02403,67.20554,67.4638,91.38767,50.13567
2018-05-06 18:30:00,8630330696303481651,1.0,6.74926,10.9266,13.41237,12.01122,9.55473,39.64412,45.83724,16.63783,24.65218,14.55213,10.20288,14.86132,11.7706,8.17753,13.57785,11.43107,8.22959,0.0016,60.51028,55.6685,39.1736,24.91171,35.59024,68.59321,22.13803,19.77595,91.19046,21.75396,22.0872,3.79476
2018-05-08 17:43:00,3590433799317661925,1.0,9.5677,13.07469,13.26306,7.30904,6.90815,35.73443,13.94688,64.50631,73.3507,74.20542,11.77359,12.93891,8.49596,9.26981,9.99537,9.88944,14.79782,0.01324,66.31365,45.82687,56.28983,42.88803,88.14041,20.79874,27.2288,58.47135,3.85193,80.17461,89.9438,90.37268
2018-05-05 20:51:00,3590433799317661214,1.0,14.7574,15.04954,15.37877,12.04759,5.89958,54.77605,51.83143,89.69445,12.34606,34.57067,11.43524,12.0099,11.91403,9.09896,14.58633,11.22134,10.44755,0.09534,72.75706,51.21607,50.78191,59.30829,88.25903,80.72721,82.34323,72.35726,40.25824,87.94577,91.45252,54.88499
2018-05-07 05:35:00,8630330696303481925,1.0,12.06206,6.96917,11.25724,15.91956,10.14996,57.47594,63.64375,65.29571,44.99232,61.92859,10.43219,7.57433,16.3075,11.59647,14.24964,4.02235,11.69497,5e-05,64.34965,60.38386,53.92381,48.3705,34.8713,4.43095,73.89597,43.41902,39.05996,85.25054,40.64348,93.28539
2018-05-06 09:16:00,3590433799317661164,1.0,10.38374,11.0881,12.30616,12.51963,8.68828,45.83556,26.03493,16.58919,92.68631,26.93704,7.07492,13.81759,11.39287,11.46541,14.27584,12.53154,10.7809,0.00185,50.96633,43.06484,37.77433,64.29751,88.56324,61.32083,24.6078,41.39528,8.12851,74.65511,0.88516,81.76538
2018-05-12 14:39:00,3590433799317662071,1.0,12.97183,10.38264,13.22125,9.52852,12.36829,45.03475,70.65801,40.4392,49.54599,19.17277,11.38618,13.23868,15.52686,12.63441,14.61184,8.55376,9.9029,0.00091,43.27593,63.25693,51.99306,40.81643,26.6843,23.17429,2.04036,19.07835,0.79777,51.33061,10.52745,87.62336
2018-05-14 16:42:00,3590433799317662196,1.0,10.95737,16.56504,15.40014,12.97964,8.81219,40.74662,61.55587,44.55113,53.85537,6.69467,7.4268,14.47994,10.30849,9.55279,13.13019,16.58918,7.52436,0.43402,61.31172,41.45203,59.26305,28.02273,86.90001,93.04755,52.82344,80.79885,97.0083,70.90975,16.74675,61.71632
2018-05-08 02:58:00,863033069630348008,1.0,11.32907,11.75603,12.07144,11.9376,7.89845,26.49386,42.92469,6.20594,75.41892,92.15888,11.28276,12.6955,5.84995,10.98112,12.62679,12.81378,9.52098,0.00359,49.73616,39.84678,46.82002,24.27401,6.07798,46.51688,20.37678,66.64256,16.36921,4.74897,60.45115,80.99414
2018-05-06 13:50:00,8630330696303482279,1.0,6.01872,8.26765,12.88685,12.63929,8.49355,50.31854,72.68471,11.95661,28.23385,59.16905,11.59225,15.51739,11.52959,6.64417,12.53714,12.23957,7.13068,0.00016,28.12908,56.05606,46.03342,54.26071,98.71067,86.10564,35.03559,75.68679,37.24202,35.68983,63.23425,32.57924
2018-05-12 19:42:00,8630330696303481396,1.0,4.41755,7.46396,14.08394,18.38798,8.23601,47.09201,91.96899,85.10109,23.07601,51.72489,8.05395,8.92499,17.17094,7.41925,11.67184,2.80908,6.6554,8e-05,65.89426,17.61653,56.25425,51.5214,69.07184,25.51439,80.659,9.02547,23.38083,47.41199,2.66366,81.21521
2018-05-06 18:32:00,3590433799317661404,0.0,11.1342,10.64233,9.94469,11.98988,12.46749,58.35477,89.08425,42.59378,43.82857,16.42587,14.0348,9.17759,10.89586,8.5719,13.76431,11.00549,16.22729,0.00118,64.68341,38.83586,54.0147,24.01916,7.23613,65.98307,14.54517,48.62202,19.01134,11.53594,99.15557,42.50294
2018-05-10 16:23:00,8630330696303481040,1.0,7.94751,9.39131,13.00521,11.48958,13.10211,66.00231,56.20217,89.21074,33.57093,5.96011,12.4312,12.86725,16.4524,8.8009,12.76961,5.6855,5.97382,0.00036,39.40296,30.64739,27.75762,55.52524,17.31327,22.37882,56.59192,88.62283,41.92486,28.95346,16.66461,97.73356
2018-05-15 01:54:00,863033069630348818,1.0,13.35804,5.28099,12.8077,13.87177,5.93007,69.29197,95.39413,29.41235,2.99309,77.94106,7.23271,10.24732,8.62551,5.7585,13.07191,9.75661,11.6643,4e-05,80.46744,61.40526,43.61342,55.07847,45.50754,79.18502,7.68277,65.29588,18.81328,58.99946,45.14671,4.40602
2018-05-07 10:57:00,8630330696303481487,0.0,11.26512,9.96516,11.93168,11.48457,7.68375,66.4502,72.39374,18.00357,89.47546,72.02714,8.38019,13.03824,10.64848,12.80373,14.3549,12.04059,12.61135,0.0006,53.7418,59.80588,41.07446,45.2057,87.02937,92.3969,28.36804,20.00611,57.7701,17.45118,38.20701,5.43432
2018-05-12 22:11:00,863033069630348313,1.0,9.61824,15.36383,13.61014,7.09835,11.64293,64.73625,25.0457,80.32772,77.07268,23.92109,13.56717,12.87998,10.4014,9.65108,10.67868,11.44512,15.94465,0.13058,49.14616,57.25384,55.02724,57.38635,78.63668,87.64349,14.79051,64.90314,24.00482,65.54412,45.91721,98.45205
2018-05-12 18:39:00,8630330696303482212,1.0,9.8083,11.91573,11.87492,8.06925,11.20175,49.26777,10.02744,44.37173,22.60363,36.19138,13.91702,8.74804,8.04265,10.67155,15.83085,11.3836,10.97409,0.00418,32.28253,52.39036,52.75646,25.16886,77.25754,28.21853,74.87402,62.69025,4.05823,89.55933,28.47678,96.1866
2018-05-10 20:10:00,359043379931766312,1.0,11.51579,12.8945,12.77993,10.28302,9.202,46.12215,35.36534,79.03487,11.87995,10.25273,10.83648,14.61749,10.04064,7.01782,13.79302,9.18386,9.57137,0.0111,55.94061,26.88586,33.42292,36.70725,99.55352,26.10657,9.29941,2.59637,41.93966,34.64223,82.65553,2.17267
2018-05-13 09:22:00,3590433799317662329,1.0,9.42882,13.77127,13.06183,5.34948,13.75645,59.03038,99.358,13.83044,5.20827,71.25455,11.68809,19.01032,10.78647,11.74878,12.23384,13.23907,5.52273,0.02658,58.27372,48.05356,71.71753,33.69042,53.18373,57.76177,83.54394,53.04961,76.87107,53.27055,93.93634,59.0829
2018-05-05 18:04:00,3590433799317662329,1.0,11.4326,10.14433,12.353,16.43182,8.4755,17.51538,12.22412,73.99346,44.20621,49.50615,7.51735,7.3808,15.02161,14.45593,13.70784,4.4721,12.96868,0.00074,46.33011,37.81401,61.55279,26.1735,36.01073,55.98679,67.15052,88.26306,7.52377,21.72512,42.24373,2.99414
2018-05-08 06:47:00,3590433799317662303,0.0,10.3608,11.6144,12.79533,9.22746,11.79963,54.27803,86.68303,66.95992,62.58192,58.14004,14.33533,9.5556,7.97871,13.44052,13.78122,13.20544,15.34357,0.0031,42.628,64.39961,43.58812,35.85073,81.96787,75.68446,97.28552,63.51922,68.61844,4.84573,84.05506,28.83372
2018-05-06 00:58:00,359043379931766478,0.0,6.85426,9.8453,13.23056,10.01718,8.54849,32.68385,93.73097,92.78636,67.62946,52.63362,8.6705,17.38602,14.33043,11.72524,12.39525,13.33786,8.86311,0.00054,26.76448,45.10545,49.36784,41.62229,44.31402,4.77802,67.87627,71.12401,85.78007,15.4904,12.99363,63.64652
2018-05-06 14:52:00,3590433799317661032,0.0,8.46824,11.29279,12.31703,14.28973,12.50554,49.4721,32.45579,97.99486,41.68968,79.02053,15.23892,5.50502,8.94759,9.28911,12.19148,12.35842,16.38365,0.00225,45.37084,54.86708,36.64888,58.17392,59.5561,35.63325,24.6115,59.46419,96.42643,50.07907,1.86535,42.6812
2018-05-11 07:58:00,8630330696303481123,1.0,9.25628,7.89093,12.96244,6.34912,13.52567,58.87723,44.22812,31.04858,79.52069,48.8925,16.05441,12.74398,5.44389,13.74729,9.71171,17.21386,12.41227,0.00012,58.48384,59.21827,34.36095,28.57257,42.96825,67.76888,28.9302,47.11166,26.87933,29.55784,75.76722,0.47631
2018-05-07 05:33:00,359043379931766809,1.0,9.70223,9.35653,13.1301,12.90756,9.55118,32.98233,13.14021,40.53442,10.08403,22.31118,10.31761,12.35792,14.34221,10.78404,13.41409,8.54041,9.84129,0.00033,54.55791,65.30514,81.92063,23.84682,48.70626,71.95454,82.69326,99.64497,57.97299,63.31992,46.72827,50.04965
2018-05-11 06:05:00,3590433799317661511,1.0,11.69508,11.60204,12.45047,9.108,6.88139,36.41253,32.10984,79.11427,9.16694,6.33752,13.53615,14.47794,6.04969,8.13494,11.31186,9.77203,11.7221,0.00304,70.57096,49.51497,30.54726,40.96029,69.28003,99.3713,62.39258,25.85583,96.16405,7.31668,50.80856,59.18605
2018-05-08 22:59:00,863033069630348974,1.0,9.17062,9.75157,13.53844,12.28766,8.21394,60.90102,0.47154,26.64066,32.4291,82.50631,8.22657,14.99269,11.08008,8.93524,13.28253,12.67957,7.19478,0.00049,43.37875,69.75287,68.02909,38.59406,17.53155,54.91809,98.08574,80.45823,67.64112,54.3521,48.3603,32.56513
2018-05-10 10:48:00,3590433799317661305,0.0,9.15588,6.40115,15.71873,9.61572,12.26402,47.97939,19.19475,3.96633,73.26704,7.62453,9.98897,9.02943,12.66128,12.68847,11.28808,12.52961,7.88781,4e-05,54.50807,73.08599,33.12561,31.3387,63.93492,17.72696,20.0264,83.87686,9.86092,94.7508,86.25255,95.52025
2018-05-12 20:31:00,8630330696303482410,1.0,11.48394,15.41002,13.39227,8.60033,10.52499,47.87155,92.02396,3.12846,54.87468,49.6063,12.91116,12.04599,14.17685,9.13008,12.03377,9.9074,15.28471,0.13675,36.61411,30.05005,61.79228,64.02443,21.40833,51.26122,51.6136,95.03844,5.14891,22.5208,44.67235,16.42602
2018-05-10 11:17:00,8630330696303482022,1.0,9.43166,11.24728,11.53244,12.81475,10.85702,50.88268,60.48302,38.68772,46.30123,33.42739,9.87912,12.27238,14.04102,10.08596,10.76506,6.90932,7.44486,0.00217,31.06851,42.81193,34.84378,50.91644,80.74825,47.51665,60.35342,24.4185,19.26463,40.43723,21.65967,63.64521
2018-05-07 06:00:00,359043379931766551,0.0,10.24691,10.41084,8.31848,7.14348,14.52428,27.68665,20.21862,71.5599,96.98354,99.79626,14.17746,9.2421,8.35444,10.06057,10.87953,15.10393,8.96782,0.00095,49.24288,34.69537,50.85351,51.76173,14.35613,35.30655,96.19534,18.54976,74.59775,77.29647,68.84652,25.32683
2018-05-06 06:50:00,863033069630348248,1.0,15.70641,9.44482,13.34586,10.03786,6.52705,54.46421,60.77268,24.95798,94.34312,76.77375,11.74844,11.37862,6.46922,11.08239,13.70331,6.15291,13.12658,0.00038,33.42407,50.2072,58.88946,27.54324,53.37521,58.85653,39.51762,72.7288,11.27232,80.94266,99.75756,61.36455
2018-05-11 08:50:00,863033069630348859,1.0,11.10192,11.16744,12.50309,6.18974,10.92087,47.53567,77.10241,86.34038,58.79641,57.11222,13.4198,13.27953,7.23113,7.67287,11.73504,7.78196,13.66134,0.00198,41.00032,34.14984,45.51492,55.68535,74.64909,20.86726,71.37463,70.83158,10.55654,3.80431,38.4478,38.12661
2018-05-08 12:46:00,8630330696303481321,1.0,8.46828,7.82315,11.30236,11.28964,9.73595,50.2174,67.73742,14.89335,75.87963,5.98595,11.04998,13.74071,16.85871,10.50507,12.62903,8.81764,10.89348,0.00011,49.49657,45.35412,48.75201,23.53484,1.0472,64.43967,70.19788,11.50276,42.78,83.00744,27.94756,0.19281
2018-05-07 02:35:00,8630330696303481958,0.0,13.99844,11.91512,12.34714,5.37211,13.1791,60.11323,76.53251,46.17376,55.73412,82.85102,14.55414,13.85303,8.10511,14.01552,12.57712,12.28758,11.97514,0.00417,43.63205,57.69067,32.60232,46.01908,37.65977,73.5822,88.87707,84.61279,45.82789,54.44069,12.09782,80.27594
2018-05-08 21:32:00,8630330696303481727,0.0,10.326,10.07666,10.63202,12.54224,10.33546,20.80027,9.94048,88.13327,95.1964,65.93163,14.02721,8.47526,9.404,8.93532,11.29631,15.24852,12.73671,0.0007,66.31116,60.21227,48.45214,61.93172,0.47401,50.57113,15.01892,37.79033,25.15419,76.73835,56.7972,97.59239
2018-05-15 17:24:00,863033069630348917,0.0,9.81165,10.11326,6.41539,9.72813,12.40456,57.77063,76.60889,79.34298,98.96038,59.26504,12.10546,10.97788,11.43412,9.81557,13.91324,14.33233,11.39004,0.00072,50.65719,72.16401,26.83501,74.44438,84.54973,93.60978,72.64964,31.13903,5.58902,13.86866,71.43751,2.30698
2018-05-14 15:34:00,8630330696303481750,0.0,8.65102,7.36049,13.37562,5.80826,15.75085,35.65732,26.88312,14.3255,0.98079,1.24725,14.76914,11.3892,6.5853,15.58007,14.02365,11.57763,10.69148,0.0001,40.92227,39.62389,51.90462,58.6854,20.64682,17.20547,49.77454,63.3942,76.85251,61.96552,71.13206,69.64282
2018-05-15 09:29:00,8630330696303481487,0.0,8.69347,9.23086,13.61129,8.41726,12.60198,63.67216,94.30789,40.40041,89.16486,95.42835,13.52394,8.77612,9.02256,11.68354,14.89831,12.38893,13.8194,0.00029,43.12824,53.98872,32.32353,76.71955,84.34206,53.79166,34.482,77.57728,51.46744,50.86847,8.0578,79.62035
2018-05-15 17:26:00,3590433799317661560,0.0,11.3984,9.56354,13.23124,11.05438,8.68102,58.44517,7.70864,69.44777,78.92569,13.74044,8.66099,12.6026,9.9891,10.62163,14.75509,10.60656,9.59115,0.00041,58.2544,36.35952,41.55513,46.31935,47.92101,34.24409,64.01791,20.22138,55.47605,36.56047,59.70921,19.09821
2018-05-07 00:23:00,8630330696303481586,1.0,14.81702,12.10274,14.32407,10.62147,10.24369,25.08259,53.61596,85.49081,2.28329,28.45585,12.79294,15.82384,12.78637,8.05282,11.63846,10.97997,12.22481,0.00506,66.89776,35.20153,54.03763,63.08394,19.82667,85.05006,15.17674,7.45423,6.17763,4.77204,12.89378,43.07394
2018-05-09 05:36:00,359043379931766932,1.0,9.12268,8.00911,12.0811,8.30245,11.86915,39.82017,31.85715,74.61896,79.41931,22.3233,11.93942,15.69766,13.69825,9.96364,13.83764,10.90323,9.61246,0.00011,41.20009,40.15359,62.52677,47.587,5.79099,1.65808,62.53285,58.62944,77.04869,14.55867,51.72193,89.77317
2018-05-13 18:59:00,863033069630348214,1.0,11.394,11.24577,11.28576,9.32398,6.506,20.60216,52.31423,20.29639,4.34316,30.30283,14.92452,8.51175,6.01836,10.40717,14.8471,6.60587,13.09921,0.00214,46.8903,45.08812,35.40141,34.27928,17.48532,15.77887,9.92593,84.59533,24.65598,81.68529,36.69951,16.27438
2018-05-11 13:20:00,359043379931766254,0.0,6.08697,10.88815,11.03434,15.50551,10.88592,70.50943,52.10134,50.76232,27.72203,35.57429,14.90623,6.83248,9.21458,9.56664,11.39245,13.87263,12.29932,0.00152,58.56633,48.01166,64.29308,62.73052,31.73697,84.84545,55.70369,75.58437,29.68501,97.55084,64.04345,78.26956
2018-05-08 20:34:00,863033069630348248,1.0,10.02772,7.0657,11.231,12.30125,8.28557,53.21575,2.93706,25.04228,31.78407,83.0761,10.58861,11.52816,11.25749,9.31002,11.75256,7.76262,8.13264,7e-05,58.9691,13.82863,76.18183,35.0426,27.77375,12.1679,53.74002,66.71696,1.3026,18.47827,9.64614,63.61341
2018-05-07 19:47:00,3590433799317661495,1.0,15.49427,8.36563,13.76962,6.42483,12.50758,73.68923,8.26063,63.93647,51.17837,5.43496,13.79413,15.41084,11.31616,10.70626,11.01522,4.64615,17.71449,0.00016,74.50744,50.389,79.42997,36.56144,14.09092,91.24193,73.35639,86.55574,77.40054,21.33064,79.88961,0.56331
2018-05-05 21:58:00,8630330696303481503,0.0,8.56841,9.06338,13.02681,7.57132,17.33203,69.1221,43.77542,85.67528,6.98047,71.62158,14.46156,12.15332,10.00087,14.03146,14.51567,12.07986,12.4205,0.00029,54.77809,65.44102,51.79811,60.64734,81.24292,75.74778,16.4641,69.38345,85.86376,37.36124,98.9491,88.38876
2018-05-13 04:46:00,359043379931766924,1.0,11.15136,7.89872,9.58905,13.45253,8.95695,61.32431,66.12766,38.12157,10.02177,41.02075,5.15349,10.82143,15.64896,10.04479,12.39348,7.25602,9.95093,9e-05,38.9533,61.01395,44.13689,27.32508,41.15924,54.87843,37.8754,72.71524,9.94649,3.02608,26.6704,2.66117
2018-05-12 14:14:00,863033069630348685,0.0,13.31683,11.78689,11.3837,7.36239,13.55059,45.37637,68.74897,45.08038,60.05124,89.56635,13.46582,12.08989,8.17416,13.28796,11.65504,13.62455,12.01918,0.00369,60.78326,53.60416,40.95419,72.73602,52.94839,89.63468,13.31032,12.808,71.485,70.57646,68.47378,7.84094
