latitude	longitude	store_name	code	location	imei
42.35843	-71.05977	Boston	US	America/New_York	863033069630348552
55.82885	-4.21376	Rutherglen	GB	Europe/London	3590433799317661610
55.25	24.75	Ukmerge	LT	Europe/Vilnius	863033069630348727
8.35122	-62.64102	Ciudad Guayana	VE	America/Caracas	8630330696303481925
-27.4338	-65.61427	Aguilares	AR	America/Argentina/Tucuman	359043379931766726
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	8630330696303482014
33.42585	-6.00137	Oulmes	MA	Africa/Casablanca	3590433799317662444
10.66668	-61.51889	Port of Spain	TT	America/Port_of_Spain	863033069630348867
16.68911	98.50893	Myawadi	MM	Asia/Yangon	359043379931766809
37.05944	37.3825	Gaziantep	TR	Europe/Istanbul	863033069630348099
29.65163	-82.32483	Gainesville	US	America/New_York	8630330696303481941
8.88988	-79.62603	Veracruz	PA	America/Panama	3590433799317661248
11.50526	77.23826	Sathyamangalam	IN	Asia/Kolkata	8630330696303481677
43.48961	-8.2194	Ferrol	ES	Europe/Madrid	863033069630348362
12.25282	79.41727	Gingee	IN	Asia/Kolkata	3590433799317661206
15.5439	73.7553	Calangute	IN	Asia/Kolkata	3590433799317662329
45.53929	-122.38731	Troutdale	US	America/Los_Angeles	863033069630348628
52.48173	-2.12139	Brierley Hill	GB	Europe/London	359043379931766478
-8.73508	24.99798	Kamina	CD	Africa/Lubumbashi	359043379931766437
14.8361	120.97844	Guyong	PH	Asia/Manila	8630330696303482022
43.83125	5.03586	Cavaillon	FR	Europe/Paris	8630330696303481131
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	863033069630348412
36.06523	-119.01677	Porterville	US	America/Los_Angeles	359043379931766908
56.9083	60.8019	Beryozovsky	RU	Asia/Yekaterinburg	8630330696303481289
58.7002	59.4839	Kachkanar	RU	Asia/Yekaterinburg	3590433799317661271
52.21099	7.02238	Gronau	DE	Europe/Berlin	8630330696303482337
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	8630330696303481461
31.39547	34.75699	Rahat	IL	Asia/Jerusalem	8630330696303481826
47.98372	10.18527	Memmingen	DE	Europe/Berlin	863033069630348172
32.55531	76.12647	Chamba	IN	Asia/Kolkata	359043379931766049
4.02219	101.02083	Teluk Intan	MY	Asia/Kuala_Lumpur	863033069630348479
42.67164	14.01481	Roseto degli Abruzzi	IT	Europe/Rome	8630330696303481891
40.93333	73	Jalal-Abad	KG	Asia/Bishkek	863033069630348974
6.9909	79.883	Hendala	LK	Asia/Colombo	359043379931766718
10.7375	122.9666	Talisay	PH	Asia/Manila	3590433799317661263
26.76628	83.36889	Gorakhpur	IN	Asia/Kolkata	3590433799317662188
9.6531	124.3697	Jagna	PH	Asia/Manila	863033069630348776
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	3590433799317661016
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	8630330696303481552
42.24113	-88.3162	Crystal Lake	US	America/Chicago	3590433799317662147
24.41288	76.56719	Aklera	IN	Asia/Kolkata	863033069630348040
51.26	-2.1875	Westbury	GB	Europe/London	359043379931766684
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	8630330696303481529
43.4125	23.225	Montana	BG	Europe/Sofia	359043379931766197
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	359043379931766536
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	863033069630348883
42.24113	-88.3162	Crystal Lake	US	America/Chicago	8630330696303481776
32.52515	-93.75018	Shreveport	US	America/Chicago	3590433799317661412
23.0072	-82.4017	Boyeros	CU	America/Havana	863033069630348057
47.30997	8.52462	Adliswil	CH	Europe/Zurich	8630330696303482022
-24.19436	29.00974	Mokopane	ZA	Africa/Johannesburg	8630330696303482113
37.19723	122.05228	Tianfu	CN	Asia/Shanghai	3590433799317662006
4.94273	15.87735	Carnot	CF	Africa/Bangui	359043379931766544
55.75556	60.70278	Ozersk	RU	Asia/Yekaterinburg	8630330696303481305
65.84811	24.14662	Tornio	FI	Europe/Helsinki	3590433799317661826
-16.25	-69.08333	Yunguyo	PE	America/Lima	863033069630348305
9.92787	-84.13722	San Rafael	CR	America/Costa_Rica	8630330696303481800
31.76212	-95.63079	Palestine	US	America/Chicago	359043379931766619
41.94175	123.50266	Hushitai	CN	Asia/Shanghai	863033069630348024
55.62047	37.49338	Tyoply Stan	RU	Europe/Moscow	3590433799317661701
50.82882	-0.32247	Lancing	GB	Europe/London	3590433799317662451
40.72371	-73.95097	Greenpoint	US	America/New_York	3590433799317662188
3.27833	32.88667	Kitgum	UG	Africa/Kampala	3590433799317661347
-10.91722	-37.65	Lagarto	BR	America/Maceio	8630330696303482295
35.89972	14.51472	Valletta	MT	Europe/Malta	8630330696303481875
23.49668	86.68363	Adra	IN	Asia/Kolkata	359043379931766916
50.56149	4.69889	Gembloux	BE	Europe/Brussels	863033069630348255
13.56667	-15.6	Farafenni	GM	Africa/Banjul	3590433799317661867
50.79205	-1.08593	Southsea	GB	Europe/London	3590433799317661750
55.67938	12.53463	Frederiksberg	DK	Europe/Copenhagen	3590433799317662493
7.62789	4.74161	Ilesa	NG	Africa/Lagos	359043379931766684
23.29549	113.82465	Licheng	CN	Asia/Shanghai	863033069630348222
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	863033069630348206
-0.71667	-48.52333	Soure	BR	America/Belem	863033069630348545
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	8630330696303481040
52.86147	9.5926	Walsrode	DE	Europe/Berlin	8630330696303481859
34.25628	-78.04471	Leland	US	America/New_York	3590433799317661883
18.20854	-71.10077	Santa Cruz de Barahona	DO	America/Santo_Domingo	359043379931766569
12.1277	78.15794	Dharmapuri	IN	Asia/Kolkata	8630330696303482303
55.75556	60.70278	Ozersk	RU	Asia/Yekaterinburg	3590433799317661099
21.53889	71.57737	Gariadhar	IN	Asia/Kolkata	8630330696303481628
39.96097	-75.60804	West Chester	US	America/New_York	8630330696303481818
41.91886	8.73812	Ajaccio	FR	Europe/Paris	8630330696303481727
13.48082	-86.58208	Somoto	NI	America/Managua	3590433799317661040
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	863033069630348370
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	3590433799317662295
42.52787	-70.92866	Peabody	US	America/New_York	359043379931766783
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	359043379931766767
-31.25033	-61.4867	Rafaela	AR	America/Argentina/Cordoba	359043379931766395
57.97472	33.2525	Valday	RU	Europe/Moscow	8630330696303482303
-0.35817	42.54536	Kismayo	SO	Africa/Mogadishu	863033069630348719
50.11861	-5.53715	Penzance	GB	Europe/London	8630330696303481974
9.535	-13.68778	Camayenne	GN	Africa/Conakry	359043379931766080
22.98212	-80.58556	Corralillo	CU	America/Havana	3590433799317661131
48.8222	2.12213	Le Chesnay	FR	Europe/Paris	863033069630348537
48.812737	14.317466	Český Krumlov	CZ	Europe/Prague	3590433799317662485
25.92127	86.79271	Madhipura	IN	Asia/Kolkata	3590433799317661453
60.97944	76.92421	Izluchinsk	RU	Asia/Yekaterinburg	3590433799317661032
50.06	43.2379	Mikhaylovka	RU	Europe/Volgograd	8630330696303482451
34.31	-2.16	Jerada	MA	Africa/Casablanca	3590433799317662402
60.18427	24.95034	Kallio	FI	Europe/Helsinki	3590433799317662279
33.08014	-83.2321	Milledgeville	US	America/New_York	863033069630348982
32.52515	-93.75018	Shreveport	US	America/Chicago	8630330696303481701
51.168	7.973	Finnentrop	DE	Europe/Berlin	359043379931766049
17.94979	-94.91386	Acayucan	MX	America/Mexico_City	3590433799317662055
34.09611	-118.10583	San Gabriel	US	America/Los_Angeles	3590433799317661388
50.511002	14.150558	Terezín	CZ	Europe/Prague	8630330696303481305
49.41029	38.15035	Svatove	UA	Europe/Zaporozhye	8630330696303481552
13.70727	9.15013	Mirriah	NE	Africa/Niamey	359043379931766254
-8.28333	-35.03333	Cabo	BR	America/Recife	359043379931766999
49.195061	16.606836	Brno	CZ	Europe/Prague	359043379931766361
48.98333	2.61667	Mitry-Mory	FR	Europe/Paris	359043379931766148
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	8630330696303482022
10.13361	124.84472	Maasin	PH	Asia/Manila	8630330696303481735
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	8630330696303482469
50.74497	3.20639	Mouscron	BE	Europe/Brussels	8630330696303481982
49.820923	18.262524	Ostrava	CZ	Europe/Prague	863033069630348297
15.45144	78.14797	Betamcherla	IN	Asia/Kolkata	863033069630348198
46.18396	6.10237	Onex	CH	Europe/Zurich	863033069630348610
40.34912	-111.90466	Saratoga Springs	US	America/Denver	3590433799317662154
35.8	137.23333	Gero	JP	Asia/Tokyo	359043379931766445
-7.76667	35.7	Iringa	TZ	Africa/Dar_es_Salaam	863033069630348826
42.55308	-87.93341	Pleasant Prairie	US	America/Chicago	8630330696303481990
58.04254	65.27258	Tavda	RU	Asia/Yekaterinburg	359043379931766288
59.33333	18.28333	Boo	SE	Europe/Stockholm	3590433799317661701
26.9423	68.11759	Tharu Shah	PK	Asia/Karachi	3590433799317661321
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	359043379931766098
12.1277	78.15794	Dharmapuri	IN	Asia/Kolkata	3590433799317661859
-33.59217	-70.6996	San Bernardo	CL	America/Santiago	359043379931766593
38.70734	-77.02303	Fort Washington	US	America/New_York	3590433799317662410
50.82709	6.9747	Wesseling	DE	Europe/Berlin	8630330696303482097
10.66668	-61.51889	Port of Spain	TT	America/Port_of_Spain	3590433799317661602
12.74482	4.52514	Argungu	NG	Africa/Lagos	359043379931766478
48.8222	2.12213	Le Chesnay	FR	Europe/Paris	3590433799317662352
16.06213	76.0586	Hungund	IN	Asia/Kolkata	8630330696303482022
44.73941	-93.12577	Rosemount	US	America/Chicago	8630330696303481842
48.21644	9.02596	Albstadt	DE	Europe/Berlin	863033069630348024
43.35071	46.10925	Gudermes	RU	Europe/Moscow	359043379931766080
43.1122	12.38878	Perugia	IT	Europe/Rome	863033069630348198
48.90472	2.2469	La Garenne-Colombes	FR	Europe/Paris	359043379931766981
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	359043379931766668
16.75973	-93.11308	Tuxtla	MX	America/Mexico_City	8630330696303481990
40.11583	67.84222	Jizzax	UZ	Asia/Samarkand	8630330696303482139
37.95143	-91.77127	Rolla	US	America/Chicago	8630330696303482451
51.40944	46.04833	Privolzhskiy	RU	Europe/Saratov	8630330696303482386
18.00747	-76.78319	New Kingston	JM	America/Jamaica	863033069630348784
32.44874	-99.73314	Abilene	US	America/Chicago	3590433799317661081
43.67681	4.63031	Arles	FR	Europe/Paris	359043379931766668
10.61285	12.19458	Biu	NG	Africa/Lagos	863033069630348701
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	3590433799317661404
34.25628	-78.04471	Leland	US	America/New_York	3590433799317661610
28.92694	78.23456	Bachhraon	IN	Asia/Kolkata	8630330696303481941
17.30858	97.01124	Kyaikto	MM	Asia/Yangon	3590433799317662394
36.02506	-86.77917	Brentwood Estates	US	America/Chicago	3590433799317662394
27.52948	68.75915	Khairpur Mir‚Äôs	PK	Asia/Karachi	3590433799317661099
5.90702	116.10146	Donggongon	MY	Asia/Kuching	3590433799317662105
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	863033069630348172
28.98002	77.70636	Meerut	IN	Asia/Kolkata	3590433799317662469
9.89206	43.38531	Baki	SO	Africa/Mogadishu	3590433799317662188
-20.25333	-43.80139	Itabirito	BR	America/Sao_Paulo	3590433799317661354
36.81667	117.81667	Zhoucun	CN	Asia/Shanghai	863033069630348347
53.0233	-1.48119	Belper	GB	Europe/London	3590433799317662170
53.30972	83.62389	Novosilikatnyy	RU	Asia/Barnaul	359043379931766072
-8.28333	-35.03333	Cabo	BR	America/Recife	8630330696303482394
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	3590433799317662352
-54.8	-68.3	Ushuaia	AR	America/Argentina/Ushuaia	863033069630348776
10.61285	12.19458	Biu	NG	Africa/Lagos	359043379931766122
44.27804	-88.27205	Kaukauna	US	America/Chicago	8630330696303481008
27.71809	-82.35176	Sun City Center	US	America/New_York	863033069630348123
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	863033069630348412
38.55632	69.01354	Vahdat	TJ	Asia/Dushanbe	3590433799317662048
17.54907	82.85749	Elamanchili	IN	Asia/Kolkata	863033069630348099
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	8630330696303482402
46.18396	6.10237	Onex	CH	Europe/Zurich	863033069630348214
51.88333	8.51667	Verl	DE	Europe/Berlin	863033069630348867
48.77644	2.29026	Sceaux	FR	Europe/Paris	359043379931766791
48.07667	8.64409	Trossingen	DE	Europe/Berlin	359043379931766841
51.40148	-1.32471	Newbury	GB	Europe/London	359043379931766502
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	863033069630348461
23.18	88.58	Aistala	IN	Asia/Kolkata	359043379931766122
48.15659	28.28489	Soroca	MD	Europe/Chisinau	863033069630348099
47.4943	-122.24092	Bryn Mawr-Skyway	US	America/Los_Angeles	8630330696303481610
-33.79176	151.08057	Eastwood	AU	Australia/Sydney	359043379931766254
55.75556	60.70278	Ozersk	RU	Asia/Yekaterinburg	8630330696303482311
31.82539	72.54064	Sillanwali	PK	Asia/Karachi	8630330696303482188
50.5107	18.30056	Strzelce Opolskie	PL	Europe/Warsaw	8630330696303482212
58.1908	40.17171	Danilov	RU	Europe/Moscow	8630330696303482493
41.8542	-87.66561	Lower West Side	US	America/Chicago	359043379931766981
43.32393	5.4584	Les Olives	FR	Europe/Paris	3590433799317662295
51.35084	-1.99421	Devizes	GB	Europe/London	359043379931766544
-22.97056	-46.99583	Valinhos	BR	America/Sao_Paulo	3590433799317661073
45.99194	29.41824	Artsyz	UA	Europe/Kyiv	8630330696303481842
59.80917	30.38167	Shushary	RU	Europe/Moscow	3590433799317661677
39.78504	-85.76942	Greenfield	US	America/Indiana/Indianapolis	3590433799317661198
12.35275	121.06761	San Jose	PH	Asia/Manila	863033069630348081
48.06919	11.37703	Gauting	DE	Europe/Berlin	359043379931766171
7.06273	-1.4001	Mampong	GH	Africa/Accra	3590433799317661826
12.95629	78.27539	Robertsonpet	IN	Asia/Kolkata	8630330696303481420
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	8630330696303481065
52.86147	9.5926	Walsrode	DE	Europe/Berlin	8630330696303481529
42.58342	-71.8023	Fitchburg	US	America/New_York	8630330696303482030
42.30865	-83.48216	Canton	US	America/Detroit	3590433799317662378
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	3590433799317661552
41.54566	-71.29144	Middletown	US	America/New_York	359043379931766569
37.65181	120.33063	Longgang	CN	Asia/Shanghai	8630330696303481826
-0.71667	-48.52333	Soure	BR	America/Belem	359043379931766007
12.18441	18.69303	Mongo	TD	Africa/Ndjamena	3590433799317661198
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	8630330696303482402
39.32288	-76.72803	Woodlawn	US	America/New_York	359043379931766007
39.09112	-94.41551	Independence	US	America/Chicago	863033069630348149
3.7278	98.6738	Labuhan Deli	ID	Asia/Jakarta	8630330696303481750
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	8630330696303482147
26.18924	-98.15529	San Juan	US	America/Chicago	8630330696303481511
37.16911	10.03478	El Alia	TN	Africa/Tunis	8630330696303481842
-10.33333	39.28333	Nyangao	TZ	Africa/Dar_es_Salaam	863033069630348263
7.06273	-1.4001	Mampong	GH	Africa/Accra	359043379931766312
36.06386	4.62744	El Achir	DZ	Africa/Algiers	863033069630348578
51.65	-0.2	Barnet	GB	Europe/London	8630330696303481693
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	359043379931766049
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	3590433799317661016
40.93333	73	Jalal-Abad	KG	Asia/Bishkek	863033069630348842
29.69221	72.54566	Hasilpur	PK	Asia/Karachi	3590433799317661693
15.48131	-86.57415	Olanchito	HN	America/Tegucigalpa	8630330696303482279
29.53885	-95.44744	Fresno	US	America/Chicago	359043379931766304
49.183239	15.454273	Telč	CZ	Europe/Prague	3590433799317661651
36.20829	-115.98391	Pahrump	US	America/Los_Angeles	359043379931766171
47.80527	-122.24064	Bothell West	US	America/Los_Angeles	3590433799317662311
55.54028	89.20083	Sharypovo	RU	Asia/Krasnoyarsk	3590433799317661750
33.93113	-117.54866	Norco	US	America/Los_Angeles	3590433799317662444
49.28669	1.00288	Elbeuf	FR	Europe/Paris	3590433799317661909
6.8485	3.64633	Shagamu	NG	Africa/Lagos	3590433799317662006
45.43341	-73.86586	Beaconsfield	CA	America/Toronto	3590433799317662204
52.57583	6.61944	Hardenberg	NL	Europe/Amsterdam	359043379931766569
46.1351	-60.1831	Sydney	CA	America/Glace_Bay	3590433799317662162
34.15429	3.50309	Messaad	DZ	Africa/Algiers	3590433799317661255
49.65186	26.97253	Krasyliv	UA	Europe/Kyiv	863033069630348610
36.21544	65.93249	Sar-e Pul	AF	Asia/Kabul	3590433799317661552
53.69786	-2.68758	Leyland	GB	Europe/London	3590433799317661834
44.85278	65.50917	Kyzylorda	KZ	Asia/Qyzylorda	359043379931766148
35.48199	137.02166	Minokamo	JP	Asia/Tokyo	8630330696303481982
41.09822	120.74792	Nanpiao	CN	Asia/Shanghai	3590433799317662253
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	8630330696303481784
43.1009	-75.23266	Utica	US	America/New_York	863033069630348271
-15.21194	-75.11028	Minas de Marcona	PE	America/Lima	359043379931766460
32.54044	-82.90375	Dublin	US	America/New_York	359043379931766742
38.91817	-78.19444	Front Royal	US	America/New_York	3590433799317661842
50.72043	11.34046	Rudolstadt	DE	Europe/Berlin	3590433799317661347
34.25	135.31667	Iwade	JP	Asia/Tokyo	3590433799317661305
39.00622	-77.4286	Sterling	US	America/New_York	3590433799317662048
30.5427	-97.54667	Hutto	US	America/Chicago	359043379931766064
34.25807	-88.70464	Tupelo	US	America/Chicago	3590433799317661628
28.98002	77.70636	Meerut	IN	Asia/Kolkata	3590433799317662485
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	359043379931766247
40.70995	0.57856	Amposta	ES	Europe/Madrid	8630330696303482485
6.25947	102.05461	Tak Bai	TH	Asia/Bangkok	863033069630348602
45.73333	4.91667	Bron	FR	Europe/Paris	359043379931766452
-3.5403	118.9707	Majene	ID	Asia/Makassar	8630330696303481446
45.99194	29.41824	Artsyz	UA	Europe/Kyiv	8630330696303481230
55.39485	43.83992	Arzamas	RU	Europe/Moscow	8630330696303482469
43.61058	1.33467	Colomiers	FR	Europe/Paris	3590433799317661396
48.812737	14.317466	Český Krumlov	CZ	Europe/Prague	359043379931766296
52.71083	5.74861	Emmeloord	NL	Europe/Amsterdam	863033069630348073
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	359043379931766759
52.71083	5.74861	Emmeloord	NL	Europe/Amsterdam	3590433799317661305
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	3590433799317662022
13.8196	100.04427	Nakhon Pathom	TH	Asia/Bangkok	863033069630348990
55.67938	12.53463	Frederiksberg	DK	Europe/Copenhagen	8630330696303481230
51.65333	5.2875	Vught	NL	Europe/Amsterdam	8630330696303482196
40.65995	-111.99633	Kearns	US	America/Denver	3590433799317662048
41.92361	20.91361	Bogovinje	MK	Europe/Skopje	8630330696303482253
36.24624	139.07204	Fujioka	JP	Asia/Tokyo	3590433799317662063
10.98778	-74.95472	Puerto Colombia	CO	America/Bogota	8630330696303481685
35.64889	117.27583	Sishui	CN	Asia/Shanghai	3590433799317661123
53.69786	-2.68758	Leyland	GB	Europe/London	8630330696303482006
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	359043379931766510
36.21544	65.93249	Sar-e Pul	AF	Asia/Kabul	8630330696303481214
44.75874	19.21437	Bijeljina	BA	Europe/Sarajevo	863033069630348198
27.9247	78.40102	Chharra	IN	Asia/Kolkata	8630330696303482485
2.2139	102.3278	Kampung Ayer Molek	MY	Asia/Kuala_Lumpur	359043379931766445
57.14369	-2.09814	Aberdeen	GB	Europe/London	359043379931766726
32.35126	-95.30106	Tyler	US	America/Chicago	359043379931766031
-54.8	-68.3	Ushuaia	AR	America/Argentina/Ushuaia	359043379931766809
35.88264	-80.08199	Thomasville	US	America/New_York	8630330696303481842
42.7	27.25	Aytos	BG	Europe/Sofia	863033069630348594
50.23805	8.86704	Nidderau	DE	Europe/Berlin	863033069630348107
16.75973	-93.11308	Tuxtla	MX	America/Mexico_City	3590433799317661438
41.1053	-7.32097	Custoias	PT	Europe/Lisbon	3590433799317662196
42.64031	125.51176	Dongfeng	CN	Asia/Shanghai	863033069630348743
7.6	4.18333	Olupona	NG	Africa/Lagos	3590433799317662097
55.85	37.56667	Likhobory	RU	Europe/Moscow	8630330696303482444
31.96258	73.97117	Naushahra Virkan	PK	Asia/Karachi	3590433799317661578
-1.63333	13.58357	Franceville	GA	Africa/Libreville	8630330696303481552
38.72706	-9.24671	Carnaxide	PT	Europe/Lisbon	359043379931766866
15.58552	102.42587	Bua Yai	TH	Asia/Bangkok	3590433799317661776
51.21667	6.26667	Schwalmtal	DE	Europe/Berlin	863033069630348438
19.21667	73.08333	Dombivli	IN	Asia/Kolkata	8630330696303482477
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	359043379931766445
55.67938	12.53463	Frederiksberg	DK	Europe/Copenhagen	8630330696303482170
39.09112	-94.41551	Independence	US	America/Chicago	8630330696303481073
38.72706	-9.24671	Carnaxide	PT	Europe/Lisbon	8630330696303481271
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	3590433799317662105
40.92298	14.30935	Afragola	IT	Europe/Rome	3590433799317661362
