ts	imei	mwra	p.android.packageinstaller	p.android.settings	p.android.documentsui	p.android.chrome	p.android.gm	p.system	p.android.externalstorage	p.android.vending	p.process.gapps	p.google	p.browser.provider	p.android.defcontainer	p.dogalize	p.olauncher	p.simulator	p.inputmethod.latin	p.android.gms	p.notifier	p.katana	p.gms.persistent
2018-05-05 11:48:00	359043379931766866	0.00000	11.21585	10.07194	5.74179	8.89354	12.87945	9.52176	14.23343	0.00616	53.74949	44.96368	70.49980	40.20567	28.31912	92.60123	37.25579	33.43984	50.99535	83.64039	47.46489	17.51500
2018-05-05 11:49:00	3590433799317662196	1.00000	9.20295	17.35978	13.28245	3.16001	12.76600	10.06929	12.57218	0.01747	39.10158	38.31811	47.81195	51.04932	15.04020	44.32477	33.39245	4.76800	30.82168	28.57777	91.49068	72.58469
2018-05-05 11:50:00	8630330696303481933	1.00000	7.29385	11.57110	9.07171	5.12883	13.45394	9.31489	9.02121	0.00228	50.88395	39.53901	78.69598	47.62464	34.23432	64.77143	8.32649	85.76926	78.93192	51.60170	48.46226	94.09001
2018-05-05 11:51:00	359043379931766783	1.00000	12.53967	7.92914	5.10085	13.23416	16.46164	4.90841	13.60463	0.00048	56.40858	56.99850	82.96705	53.72368	97.51952	51.14860	70.49342	5.27931	4.08378	75.72487	68.25579	42.65141
2018-05-05 11:52:00	863033069630348545	1.00000	10.56010	13.33076	10.43971	7.74559	13.75660	8.77482	12.10034	0.01915	53.45278	39.87372	50.51852	59.69537	95.74529	39.95430	81.36623	99.92916	65.79335	5.00271	42.69660	21.98482
2018-05-05 11:53:00	863033069630348198	1.00000	7.43569	10.98594	10.38519	6.88867	10.81871	7.05594	5.65715	0.00059	41.66843	52.50472	43.41253	36.03988	61.41329	18.98467	24.98151	4.24646	52.43233	68.29680	59.76933	26.54891
2018-05-05 11:54:00	359043379931766213	1.00000	13.13317	12.05707	8.91246	7.14003	16.31491	8.39928	10.31791	0.08017	54.26730	34.80608	37.29924	33.90658	38.70084	3.22590	50.55033	80.36033	46.61465	97.37613	81.45783	59.20989
2018-05-05 11:55:00	3590433799317661990	1.00000	11.45096	13.61678	10.53928	10.21607	15.42756	11.49671	8.84353	0.02580	59.12829	50.36707	53.47068	60.29465	70.48554	27.96346	27.31388	39.79801	23.67172	70.77861	80.95301	11.52391
2018-05-05 11:56:00	8630330696303482378	0.00000	12.49316	9.38692	10.62758	8.66185	15.67986	11.50561	14.00080	0.01693	37.38729	49.53717	35.13986	52.39559	90.85528	95.76297	48.60412	73.51947	6.79119	43.92043	86.50129	0.09297
2018-05-05 11:57:00	863033069630348719	0.00000	10.02066	11.27963	12.84548	10.69423	13.28659	8.92224	10.77541	0.00004	40.85886	58.50469	55.29745	62.65018	78.57588	62.12203	29.97298	69.78898	13.00142	80.53238	42.26279	71.68606
2018-05-05 11:58:00	3590433799317661420	0.00000	11.12031	6.98756	11.49899	12.83132	12.61520	14.98461	15.10679	0.04534	65.45182	49.99339	66.98948	43.02149	58.19548	6.09817	46.70337	29.93666	26.70613	96.23615	91.38684	40.05813
2018-05-05 11:59:00	359043379931766775	1.00000	10.96769	8.98662	8.92342	12.04767	13.43866	10.22885	15.31243	0.00143	63.68549	52.32036	68.51146	35.81227	90.35096	69.15975	73.26082	5.10045	13.92482	59.90715	49.81207	3.98395
2018-05-05 12:00:00	863033069630348214	1.00000	12.15486	17.03203	9.36769	8.02932	9.71057	5.63309	14.91810	0.00314	52.59092	38.73066	61.81420	42.60872	39.09461	66.55954	89.00584	67.95765	74.36733	27.70086	30.79271	50.39865
2018-05-05 12:01:00	8630330696303481230	1.00000	13.21179	12.88772	9.34954	7.30120	15.94779	10.61555	9.59729	0.00015	49.55548	42.75869	67.09634	61.81505	47.86060	19.79042	81.74244	33.87589	50.99317	30.28696	42.03043	25.93147
2018-05-05 12:02:00	3590433799317661537	1.00000	7.62450	16.63269	14.84678	7.88087	12.81399	11.33682	7.80603	0.00311	33.46239	47.12271	74.43349	60.03949	81.39323	9.23177	16.46356	93.88323	4.11084	62.37028	15.22778	5.89388
2018-05-05 12:03:00	863033069630348461	0.00000	12.10554	7.65483	9.83561	10.66857	14.87290	13.26851	14.82721	0.00484	73.57928	37.14576	37.48752	71.91625	1.30915	74.85142	3.95876	7.95717	85.45629	13.45112	38.28422	32.27347
2018-05-05 12:04:00	8630330696303481925	1.00000	13.07430	15.25600	9.53938	5.74776	12.19030	7.71267	11.14574	0.02321	71.56167	55.07133	69.31773	63.63784	85.04237	57.41485	41.02780	65.58671	81.67196	9.69898	98.89906	14.43132
2018-05-05 12:05:00	8630330696303481438	0.00000	15.35942	8.24862	9.73121	15.01576	10.90482	16.09225	13.19202	0.00012	48.80322	57.40124	67.65121	36.18414	40.80699	92.40784	74.11072	84.88978	36.91030	2.46697	25.26815	98.26026
2018-05-05 12:06:00	359043379931766031	1.00000	5.59060	11.47070	17.00847	8.73101	9.74428	5.55928	10.69382	0.00008	29.91706	21.94994	39.66883	58.19296	17.41841	72.62768	13.25383	6.25610	16.15837	87.59820	9.13850	26.79894
2018-05-05 12:07:00	8630330696303481891	0.00000	15.32367	9.59717	9.02971	16.19942	14.05597	15.10341	14.12893	0.00005	64.95482	44.23083	66.87245	48.13241	81.36234	49.87791	83.06867	59.54149	16.30368	38.97064	9.65954	24.54419
2018-05-05 12:08:00	8630330696303481834	1.00000	9.95842	10.84464	11.16415	12.00359	13.41316	6.80288	7.07439	0.00394	45.62789	46.85987	39.14745	31.54116	50.71197	92.62834	20.16619	16.30314	32.20655	15.54868	84.57905	80.30576
2018-05-05 12:09:00	863033069630348495	0.00000	14.35584	11.66147	9.58335	7.63519	11.16083	14.20349	11.37793	0.00029	55.18727	43.53110	49.14997	45.09922	0.24609	23.95855	88.62446	36.27821	28.05245	14.13288	32.76202	5.67124
2018-05-05 12:10:00	8630330696303481081	1.00000	11.53154	12.29945	14.23249	10.97133	13.51214	9.48248	9.87357	0.00003	24.75106	61.08530	62.11414	51.46870	72.03985	81.59682	37.38073	37.92648	93.52209	41.08524	95.26647	72.50757
2018-05-05 12:11:00	863033069630348198	1.00000	12.84400	12.31663	10.72766	7.56076	11.64776	10.08656	13.34743	0.29692	62.13697	58.82679	45.03996	28.61818	5.83255	58.70773	79.17561	92.83448	32.00509	58.20000	11.32983	17.76657
2018-05-05 12:12:00	3590433799317662006	1.00000	10.24062	14.68926	16.15121	7.28972	7.92730	7.53296	7.77842	0.00009	52.35010	42.58664	55.58159	45.56959	14.63400	44.03322	4.91186	76.27014	62.43131	33.14895	31.54806	52.19128
2018-05-05 12:13:00	863033069630348149	0.00000	12.86477	10.55046	9.92250	12.91985	11.76588	11.68967	12.02411	0.00018	78.49144	51.77987	30.24510	52.06959	28.55781	4.20630	64.32928	0.95631	61.49641	3.63268	0.29307	93.85161
2018-05-05 12:14:00	359043379931766494	1.00000	8.53345	10.32606	15.35458	9.86841	13.32766	6.30746	9.61045	0.00001	44.11807	60.62487	67.54252	35.46460	20.07147	87.13172	17.53454	22.19114	50.37871	26.72846	21.84103	28.41885
2018-05-05 12:15:00	8630330696303482451	1.00000	9.24692	16.62811	9.81279	8.82992	11.57816	10.89218	9.25331	0.00121	60.16614	46.97938	53.21631	59.37112	75.38903	73.23874	36.00220	18.13018	50.89854	91.29556	35.91396	51.91833
2018-05-05 12:16:00	863033069630348503	0.00000	12.78966	9.84238	9.69352	11.83374	15.95227	12.32187	15.92502	0.00049	68.03824	31.30012	34.80923	65.41594	22.09371	78.73949	67.12114	15.31226	82.01981	61.95429	47.67544	60.11783
2018-05-05 12:17:00	3590433799317661081	1.00000	14.39581	17.87587	11.78210	6.17907	7.15553	10.99148	14.00138	0.03229	59.66661	59.33059	42.55883	47.86753	67.46753	80.38869	23.84180	27.51048	59.14368	15.09620	95.47439	24.55784
2018-05-05 12:18:00	863033069630348651	0.00000	12.89733	8.07286	10.70099	11.09872	12.69431	13.07850	14.54744	0.07519	57.98124	38.24103	63.80721	24.56507	10.31173	2.37634	71.69939	62.95292	51.66995	97.25517	87.87566	67.60445
2018-05-05 12:19:00	863033069630348453	1.00000	13.84965	13.07275	8.95755	7.46006	12.39248	8.09844	14.06752	0.01270	41.60477	36.45107	50.38126	31.05833	72.05490	56.13690	40.08581	80.80430	75.43083	11.65048	24.48051	57.80308
2018-05-05 12:20:00	3590433799317662048	1.00000	11.91581	6.42179	10.28966	12.53503	10.31279	11.62846	12.43652	0.00014	42.29257	55.79827	42.68066	71.11783	17.18721	53.33769	88.16082	47.46449	39.13536	25.45468	37.20186	78.77825
2018-05-05 12:21:00	359043379931766858	1.00000	11.37655	14.69677	14.52571	6.68222	11.53925	13.36684	12.61607	0.02663	45.48013	44.12129	73.50622	43.31326	74.55790	53.27436	66.95288	47.61556	4.71648	48.28028	42.39522	69.87758
2018-05-05 12:22:00	359043379931766296	1.00000	7.02702	10.65512	12.27207	6.45179	10.92369	7.24025	7.57244	0.00018	56.37061	48.35804	52.78422	53.19369	53.44408	20.62257	7.02848	17.50603	79.75196	82.17169	74.62574	0.90900
2018-05-05 12:23:00	3590433799317662352	1.00000	11.31965	13.79148	12.96195	12.88087	12.22535	9.22850	8.27829	0.00038	44.29133	47.21370	51.52300	61.17143	81.01108	61.28395	25.39031	81.88426	53.24422	96.55108	15.82726	18.75888
2018-05-05 12:24:00	8630330696303481727	1.00000	8.17740	12.71742	9.52362	11.73324	12.95687	10.50948	9.36904	0.01533	60.03615	25.89365	72.34934	56.55627	16.27124	91.57898	60.21564	48.78643	66.72645	77.49119	8.33574	54.90307
2018-05-05 12:25:00	3590433799317661404	0.00000	12.65838	8.62617	9.89279	14.85890	13.30691	11.39201	9.92739	0.00015	54.88011	58.93982	53.94894	50.04747	46.08879	45.53134	85.13560	15.81158	89.86943	63.35240	31.59265	94.35968
2018-05-05 12:26:00	359043379931766379	1.00000	12.01455	13.57893	8.96364	12.70333	11.99344	8.05685	13.35330	0.00014	65.15839	38.54202	59.78970	29.95916	46.74149	75.95136	16.36101	99.07278	79.84375	78.01669	64.25086	26.90081
2018-05-05 12:27:00	8630330696303482154	1.00000	8.27544	7.90158	15.06152	13.17145	15.03830	5.17439	10.50654	0.00097	74.05724	45.79914	44.90690	30.35067	58.05145	31.38274	42.97682	39.79171	96.14522	1.27929	83.07944	9.57150
2018-05-05 12:28:00	359043379931766973	1.00000	16.02291	12.29307	12.68217	8.24781	13.98955	6.76456	14.08465	0.01723	87.60553	69.10684	24.72845	35.39765	6.96984	29.82364	57.54432	99.26704	47.57548	48.96834	94.88028	64.35167
2018-05-05 12:29:00	3590433799317661321	0.00000	11.15464	14.23698	13.98083	7.86394	11.32129	8.87388	9.35889	0.00008	58.10734	21.97772	64.12164	50.05607	84.26155	23.95782	68.93048	25.29003	41.55078	31.83892	5.84787	18.07962
2018-05-05 12:30:00	863033069630348164	1.00000	12.22847	14.76011	8.77240	9.12520	11.14361	9.16446	12.51243	0.00469	47.22192	40.45301	46.63463	32.33421	47.58133	22.42957	51.07708	94.02032	41.01423	39.33545	73.36226	22.94329
2018-05-05 12:31:00	8630330696303482493	1.00000	10.52908	11.36284	8.05835	6.99594	17.68701	8.21690	8.58250	0.00605	27.33438	49.03337	44.59677	52.34146	74.38167	22.91288	34.55853	21.40699	94.78035	32.48119	90.04081	14.16924
2018-05-05 12:32:00	8630330696303482287	1.00000	9.34004	12.78362	13.28610	9.79117	13.55068	8.73931	8.08132	0.00046	35.96592	39.05350	41.05232	46.43827	78.24250	75.97135	84.51483	72.82672	82.95946	96.43741	92.28948	72.71700
2018-05-05 12:33:00	8630330696303481602	1.00000	9.41083	6.55573	11.76060	10.10878	11.81161	13.33276	14.24721	0.00009	54.30867	57.31920	72.49966	65.26128	3.00120	2.43733	18.81617	81.59487	73.71403	95.94868	1.51905	51.35998
2018-05-05 12:34:00	3590433799317661669	0.00000	14.18003	8.93148	9.77288	6.62336	10.92582	12.17648	15.22751	0.00352	31.48050	46.06261	46.54754	39.30246	94.47506	48.09674	16.82470	64.44037	72.00266	30.65501	1.93828	45.10113
2018-05-05 12:35:00	3590433799317661743	1.00000	11.69218	11.94382	7.65364	12.52313	14.64781	6.24156	15.06874	0.00016	45.46779	50.80177	34.80467	40.66329	40.56797	67.29950	66.55840	29.69087	41.21465	59.61578	24.51121	79.56722
2018-05-05 12:36:00	359043379931766049	1.00000	13.27433	11.68998	10.40436	8.67136	13.70510	4.69461	16.42214	0.05030	63.88831	53.84716	55.09071	42.83455	21.80899	24.29109	36.24705	72.11659	76.39926	29.31201	34.58351	67.86236
2018-05-05 12:37:00	8630330696303481354	1.00000	10.25343	11.95818	8.52147	6.63661	11.76801	8.94536	6.71843	0.00215	47.17341	30.89810	46.56434	16.91875	46.07141	45.54697	97.09119	94.68233	20.38010	93.60512	5.10838	95.94311
2018-05-05 12:38:00	3590433799317661669	1.00000	17.31556	13.11479	9.69149	8.84601	12.26954	5.85243	13.29822	0.00080	55.87764	38.46409	47.42466	44.40079	90.45396	29.39053	81.50825	72.55780	95.89222	28.56553	38.57667	85.30310
2018-05-05 12:39:00	863033069630348990	0.00000	11.24073	11.79389	8.83876	8.49934	11.28845	13.38227	12.16122	0.02947	75.09185	44.42398	41.47606	30.13127	19.59535	82.49716	56.32769	54.25809	78.25450	66.69783	9.41624	18.46065
2018-05-05 12:40:00	8630330696303481248	1.00000	13.52702	14.33104	10.21506	7.80188	13.26579	10.76032	10.26080	0.18190	35.60142	62.46479	67.79604	47.98007	32.99826	5.82677	58.04471	77.63724	52.31850	35.63912	23.31805	6.07843
2018-05-05 12:41:00	8630330696303481677	1.00000	7.84793	16.48841	15.04927	7.43883	12.61871	10.87508	8.82712	0.00009	44.77617	58.52031	48.73717	48.36015	8.22382	99.30943	8.81433	29.21816	88.04333	87.63705	10.25618	46.61459
2018-05-05 12:42:00	3590433799317661925	1.00000	12.32064	13.62763	8.30693	10.91893	10.33090	10.99370	11.94905	0.01026	19.08806	74.35243	67.36543	61.38628	87.89985	46.45046	79.81178	59.61003	57.99884	25.47632	59.50876	72.23237
2018-05-05 12:43:00	3590433799317661834	0.00000	16.01086	7.95824	5.82001	6.68879	12.64316	9.16122	10.58025	0.00162	50.87029	74.09936	68.59600	60.73524	80.41771	78.62907	61.53558	72.06425	37.31279	94.19186	62.00548	83.25989
2018-05-05 12:44:00	359043379931766924	1.00000	7.86369	11.93665	7.71610	11.20467	14.67617	9.35869	10.86213	0.00823	33.87294	20.77588	29.96142	46.99683	92.68208	94.44728	25.33078	26.67893	85.78699	90.63809	72.49846	59.79992
2018-05-05 12:45:00	3590433799317661883	1.00000	13.52436	10.85291	7.34301	9.87955	16.72192	8.85103	10.92527	0.00363	62.26961	55.21918	42.27760	38.75648	73.12639	87.34480	32.26813	91.48567	93.49792	14.82986	85.65832	75.76336
2018-05-05 12:46:00	359043379931766528	0.00000	12.09387	9.67688	11.55378	11.70101	13.10822	15.32062	10.95519	0.00380	62.23585	42.93066	36.98979	29.14268	49.15943	94.02979	3.67473	57.81960	97.29746	24.86038	13.72963	70.34917
2018-05-05 12:47:00	8630330696303481982	1.00000	8.18028	16.09000	10.06068	10.69261	13.94191	14.13470	11.46832	0.00189	45.29289	41.70059	64.10630	56.48863	46.68018	19.62099	99.53972	14.42815	47.50686	98.28249	63.41560	61.10904
2018-05-05 12:48:00	8630330696303481123	0.00000	12.46119	9.17536	5.98478	7.07669	14.33742	12.49164	11.68433	0.00175	61.53375	67.24807	44.05057	31.86609	96.73950	41.96498	13.45632	10.73607	61.28442	39.18718	46.19884	16.60995
2018-05-05 12:49:00	8630330696303482329	1.00000	15.00372	10.41797	11.82701	9.52092	12.86586	9.17009	13.74609	0.07051	56.81690	61.11541	47.83651	35.06853	85.33870	59.85478	96.23044	54.80462	3.03461	52.88052	68.39314	39.61938
2018-05-05 12:50:00	3590433799317662493	1.00000	11.37933	18.40166	13.81289	7.69680	15.10045	13.40619	9.04760	0.00435	44.00399	39.99986	50.90321	52.82233	20.07239	95.63792	37.35879	66.83934	61.64364	70.28746	41.13470	38.25480
2018-05-05 12:51:00	3590433799317662410	0.00000	12.30960	17.44659	8.66413	7.23787	11.08153	9.74068	10.92710	0.01208	25.63102	49.69384	80.94575	40.83290	66.32233	1.85166	89.48187	54.28120	3.08269	29.44291	93.44389	70.86595
2018-05-05 12:52:00	359043379931766817	0.00000	11.99650	10.55311	11.69560	9.90905	14.61971	10.67805	13.40553	0.03818	62.74190	21.32758	56.97563	45.95629	67.04178	41.43276	88.88150	41.57018	25.77304	84.94598	76.67581	99.24679
2018-05-05 12:53:00	8630330696303481909	1.00000	10.26259	13.50881	9.52199	7.41509	11.95616	9.60743	6.92305	0.00026	35.35557	68.02001	47.17407	30.49411	39.20297	83.27004	80.67166	20.65730	42.12426	12.14304	13.79601	48.52967
2018-05-05 12:54:00	863033069630348610	1.00000	6.86152	11.08935	14.08229	11.94141	15.08018	9.42121	11.40657	0.00003	72.54589	33.86034	43.00977	50.26831	11.33651	33.16634	92.42249	30.29328	25.16951	62.88846	60.88362	8.22594
2018-05-05 12:55:00	3590433799317662147	1.00000	13.40395	13.15901	10.35805	8.65585	13.58173	7.71185	13.10692	0.02520	38.14219	29.17380	22.31222	64.08695	68.65714	65.35235	52.43478	0.14956	93.73889	43.24540	90.62932	11.38746
2018-05-05 12:56:00	3590433799317662170	0.00000	15.49017	17.20632	9.56558	8.78898	10.50332	9.89061	10.71837	0.00017	26.66823	45.65149	46.89522	53.10440	17.11767	64.63354	11.24691	18.25144	97.45279	41.83592	67.26396	50.77585
2018-05-05 12:57:00	863033069630348164	0.00000	14.39348	8.13395	8.27810	13.74454	13.80235	10.89198	16.65861	0.00126	67.34424	31.69957	67.01797	50.64346	98.51938	20.93344	42.02951	25.34580	55.65497	53.67907	83.11058	97.94605
2018-05-05 12:58:00	8630330696303481933	1.00000	12.67163	13.82652	13.75316	8.63676	14.15189	9.49374	8.76769	0.00014	42.13922	40.26115	63.76456	34.25191	67.71007	69.10755	71.21276	41.30864	27.40004	30.56322	96.72944	49.64056
2018-05-05 12:59:00	359043379931766759	0.00000	11.29910	6.01687	7.19363	11.11329	13.30170	12.79385	14.98288	0.00080	58.78264	46.02497	61.18907	41.10834	97.49299	8.89926	38.08436	2.17198	90.35942	83.71272	26.95638	55.97926
2018-05-05 13:00:00	359043379931766577	0.00000	11.42335	5.54170	11.05327	11.66375	13.84404	12.78379	13.65240	0.00013	57.31788	32.39874	47.03501	77.54064	18.21267	6.01776	40.58826	65.01712	19.16893	15.48914	3.29823	84.88952
2018-05-05 13:01:00	863033069630348289	0.00000	8.26662	14.38274	13.26974	9.04287	12.83982	10.75017	10.34233	0.00010	29.65374	38.26210	58.24623	41.61605	24.35747	94.60323	43.92406	81.75154	35.72156	73.46345	88.98235	57.79169
2018-05-05 13:02:00	359043379931766502	0.00000	12.93238	7.42759	8.29803	9.73605	11.57973	14.98322	15.20808	0.00316	58.76195	43.88706	57.01556	38.68478	38.54196	27.85523	55.21164	15.09477	6.21769	26.55345	24.52644	16.83970
2018-05-05 13:03:00	359043379931766460	1.00000	13.37117	14.34386	8.26793	7.78895	11.56354	9.47195	10.91734	0.01354	42.20619	53.60982	59.76492	52.40976	10.31128	51.12223	60.65877	74.94733	18.54329	57.22776	90.45213	35.75543
2018-05-05 13:04:00	863033069630348081	1.00000	14.97899	11.69421	8.02724	10.77450	11.46882	8.38369	16.34370	0.00035	60.35685	33.82148	49.57710	52.25020	59.78659	9.53961	71.29191	71.63878	32.54759	27.39202	53.65728	9.92388
2018-05-05 13:05:00	8630330696303481008	1.00000	11.96254	14.18490	10.13227	8.17465	12.81385	10.10940	10.35582	0.00600	64.57559	33.59507	63.41590	52.09744	0.25851	38.26977	2.80870	35.90351	15.46197	41.73962	77.66125	63.14695
2018-05-05 13:06:00	8630330696303482162	1.00000	16.82407	15.04151	10.43061	8.33175	10.44516	6.73932	13.97885	0.00193	57.60432	49.19779	42.77300	39.49128	99.45427	58.37420	22.59855	7.79532	85.45519	44.57735	35.44305	85.28311
2018-05-05 13:07:00	8630330696303481545	1.00000	10.91484	9.31528	9.00653	10.30826	12.41785	11.45572	14.09131	0.05136	73.72435	66.71642	42.92019	44.47865	94.09615	11.66831	18.22358	25.22968	7.45636	83.43531	44.65638	77.13375
2018-05-05 13:08:00	863033069630348412	1.00000	9.85953	12.86212	13.33502	9.60176	11.33193	8.98966	8.21715	0.00012	39.69521	82.96815	53.97489	66.14785	58.79934	3.86675	7.32871	77.84676	24.57819	21.88868	21.44865	47.03795
2018-05-05 13:09:00	8630330696303481628	1.00000	6.36677	14.04499	15.09011	8.49644	10.66683	8.26188	8.58737	0.00023	72.59790	35.81016	53.78362	40.25880	71.15065	88.86496	28.60851	18.32391	10.06208	27.97241	56.57250	75.75082
2018-05-05 13:10:00	3590433799317661446	1.00000	8.55920	14.06110	11.21757	9.28005	12.90769	11.20750	6.95044	0.00101	61.98960	56.59954	47.85104	40.93244	19.52461	21.23469	30.53257	63.81338	1.42167	47.18639	40.36859	26.27680
2018-05-05 13:11:00	8630330696303482154	1.00000	8.62829	11.88594	14.94656	11.40751	12.43670	7.09485	9.82085	0.00020	46.87404	57.18853	65.45641	58.14414	66.45311	90.08020	6.36573	59.00536	11.66656	91.11159	44.53943	35.08923
2018-05-05 13:12:00	8630330696303482352	1.00000	10.05147	13.30149	10.34358	4.95524	10.67405	9.21752	4.96744	0.00130	61.65589	56.66336	36.25315	31.92685	53.70520	25.30687	63.87554	4.66200	64.03497	25.72232	97.65515	5.30077
2018-05-05 13:13:00	359043379931766965	1.00000	13.42293	16.87623	8.76078	11.76696	10.26124	9.88186	12.81707	0.01274	67.45316	36.52068	55.79774	46.06925	10.02629	93.05350	94.49347	73.79179	14.48484	39.06031	99.49207	13.21474
2018-05-05 13:14:00	8630330696303481040	1.00000	5.79317	14.76549	13.97891	4.75747	8.72049	9.90571	9.49301	0.00008	27.86316	77.29087	23.07067	53.90151	61.91938	45.34959	47.91308	71.77622	99.30899	23.63987	33.00802	58.36267
2018-05-05 13:15:00	863033069630348891	1.00000	10.68019	12.95898	11.77305	8.48052	12.63422	9.36425	10.12904	0.00008	39.65107	38.73384	33.25199	53.27064	47.73997	93.18496	43.58924	73.33487	11.55846	41.00550	70.17582	88.86452
2018-05-05 13:16:00	3590433799317662212	1.00000	12.92116	16.11504	12.35625	5.76757	12.18909	11.53943	8.97090	0.16426	25.10673	34.42109	69.73890	47.44800	6.82051	77.06948	50.73633	88.01388	2.53635	15.42768	40.12336	86.86488
2018-05-05 13:17:00	359043379931766346	0.00000	11.57324	12.30675	8.53918	6.72546	16.60810	10.67242	10.48826	0.00665	50.89416	55.00485	76.19543	69.38751	68.40693	20.16565	47.68761	76.87806	60.53545	34.82262	26.20796	7.47119
2018-05-05 13:18:00	8630330696303482154	1.00000	10.53693	15.94061	8.41692	7.13594	12.64978	8.02414	11.46155	0.00108	41.23052	54.17102	56.04201	56.34901	27.88310	1.26601	30.34007	92.53958	1.42577	8.18957	83.17530	71.96072
2018-05-05 13:19:00	3590433799317661594	0.00000	15.43706	8.97954	7.87994	7.38638	13.14131	11.99895	11.20859	0.00286	61.00202	48.35843	56.12960	30.48190	75.66986	49.93709	10.51647	36.08753	32.65558	40.99008	74.68378	47.71853
2018-05-05 13:20:00	3590433799317661107	1.00000	13.49805	12.72971	15.47635	12.09219	13.85884	8.47182	9.57083	0.00009	48.56741	40.68466	39.60102	36.08040	1.21234	30.28104	79.51493	60.09839	38.49042	88.20026	21.78950	55.92580
