ts	imei	mwra	c.dogalize	c.android.gm	c.android.youtube	c.android.chrome	c.katana	c.raider	c.android.vending	c.UCMobile.x86	c.updateassist	c.UCMobile.intl
2018-05-05 13:02:00	359043379931766502	0.00000	10.82549	11.63278	10.22321	11.78760	14.99792	45.71529	2.62686	76.53646	54.47249	9.35038
2018-05-05 13:03:00	359043379931766460	1.00000	11.73169	13.09553	11.16020	11.32709	6.37890	46.78457	52.25063	79.32428	88.93633	11.79884
2018-05-05 13:04:00	863033069630348081	1.00000	16.59421	9.36589	14.48738	6.48568	9.35688	56.05672	33.76430	5.83995	9.01271	84.28235
2018-05-05 13:05:00	8630330696303481008	1.00000	10.88056	12.28234	12.00823	9.89928	11.01270	46.91289	95.61677	67.25097	63.37865	81.58194
2018-05-05 13:06:00	8630330696303482162	1.00000	16.09634	11.14557	12.48602	9.85131	5.57978	35.21490	93.96608	26.66570	51.83002	20.97907
2018-05-05 13:07:00	8630330696303481545	1.00000	8.11416	14.43069	10.49827	12.24466	15.01488	48.66910	66.44816	81.19618	12.54565	26.24655
2018-05-05 13:08:00	863033069630348412	1.00000	6.92287	8.03480	12.05033	13.87807	7.01552	42.17204	32.49304	61.47606	30.49391	52.10976
2018-05-05 13:09:00	8630330696303481628	1.00000	8.00766	8.88781	9.56410	10.22092	10.42467	44.42914	8.12376	85.44254	95.58843	45.45554
2018-05-05 13:10:00	3590433799317661446	1.00000	8.68798	10.47124	12.89248	12.71558	8.81072	25.02519	27.37377	23.59498	97.11785	5.11277
2018-05-05 13:11:00	8630330696303482154	1.00000	10.53466	8.67364	9.61725	11.27526	11.24398	22.02219	33.37594	90.86131	66.08999	64.56695
2018-05-05 13:12:00	8630330696303482352	1.00000	4.81017	10.73312	13.76240	15.80540	8.60761	52.01591	86.71240	88.35276	65.07217	40.91592
2018-05-05 13:13:00	359043379931766965	1.00000	13.00347	13.03338	12.02226	8.10531	11.02157	22.65521	83.07880	58.15399	13.55349	11.60071
2018-05-05 13:14:00	8630330696303481040	1.00000	6.84144	6.72056	12.14420	12.28482	6.71662	38.61956	32.89124	42.78543	82.70240	75.54811
2018-05-05 13:15:00	863033069630348891	1.00000	9.48504	6.22175	11.56070	11.26323	9.25019	85.76336	25.18103	72.93087	65.50631	82.27467
2018-05-05 13:16:00	3590433799317662212	1.00000	15.38708	15.59309	14.10351	11.17219	6.50027	56.26685	60.21191	98.56188	17.86718	55.01454
2018-05-05 13:17:00	359043379931766346	0.00000	11.91979	12.37916	4.80237	9.61612	14.74578	46.06865	86.72956	99.24647	4.58163	44.07521
2018-05-05 13:18:00	8630330696303482154	1.00000	12.39681	10.52829	14.56660	11.08476	8.39082	53.76937	16.61884	15.12608	76.83041	2.21019
2018-05-05 13:19:00	3590433799317661594	0.00000	10.72359	11.52942	7.73423	13.75640	11.43790	62.61912	87.62723	13.90231	13.72486	10.51180
2018-05-05 13:20:00	3590433799317661107	1.00000	4.10833	7.56038	12.49820	13.99209	7.54297	57.12013	18.33919	92.73723	32.66287	95.63071
2018-05-05 13:21:00	3590433799317661628	0.00000	10.33212	11.94508	11.68779	7.57739	12.69967	50.50252	73.42938	33.93144	78.49427	13.88878
2018-05-05 13:22:00	359043379931766627	1.00000	8.74291	11.18477	12.64989	12.25030	10.74919	67.08533	0.19397	81.17921	21.12001	76.62816
2018-05-05 13:23:00	863033069630348511	0.00000	9.80130	9.69254	11.25188	10.91543	14.23036	52.64505	39.75012	61.38534	89.18925	29.88295
2018-05-05 13:24:00	8630330696303481206	1.00000	6.87254	6.50560	16.18803	12.65946	8.47563	39.68555	54.81355	8.60536	39.31129	4.83016
2018-05-05 13:25:00	8630330696303481149	0.00000	7.49400	11.67553	11.66420	15.06520	12.15944	17.10946	44.01998	67.34326	98.27424	75.92164
2018-05-05 13:26:00	8630330696303481966	0.00000	7.81212	14.61076	8.17935	11.41160	13.37948	37.42191	69.77117	7.10701	63.36670	4.72658
2018-05-05 13:27:00	8630330696303481024	1.00000	10.53329	9.37052	12.15370	12.67501	11.70161	59.67216	11.68577	88.83084	6.72153	99.53482
2018-05-05 13:28:00	8630330696303481628	1.00000	6.99396	10.46110	15.91002	13.42178	11.20935	45.88850	31.19343	67.42172	72.66021	51.36943
2018-05-05 13:29:00	359043379931766411	1.00000	12.36198	15.75170	11.77599	9.02462	11.01852	39.13520	21.07540	17.76076	73.55594	68.93592
2018-05-05 13:30:00	359043379931766221	0.00000	9.11899	14.03726	8.70697	14.57860	9.58166	39.93814	77.81727	92.43886	18.80381	48.82795
2018-05-05 13:31:00	3590433799317661016	1.00000	10.69779	13.51939	12.97663	10.45227	11.36465	43.97217	59.28638	62.18657	8.37708	13.46071
2018-05-05 13:32:00	863033069630348818	1.00000	10.45600	14.23991	13.30327	11.15411	12.05305	37.51934	53.57882	59.73761	39.25202	9.65135
2018-05-05 13:33:00	359043379931766502	1.00000	7.41487	7.37316	14.55501	12.30469	8.52236	63.34912	21.37190	11.12763	87.57815	4.56325
2018-05-05 13:34:00	359043379931766759	0.00000	10.97877	14.89801	7.57988	10.85912	15.10988	44.98729	26.72198	23.22304	91.04065	72.88232
2018-05-05 13:35:00	3590433799317662212	1.00000	6.45845	9.84587	12.13381	14.87899	10.18739	50.36345	22.85675	27.95152	73.60812	58.00207
2018-05-05 13:36:00	359043379931766650	1.00000	9.66034	8.80895	14.76477	15.42907	6.41532	68.37801	28.41265	5.29807	54.38760	25.00619
2018-05-05 13:37:00	359043379931766700	1.00000	13.34618	10.05781	13.34534	15.69329	8.66491	50.95903	81.67570	41.08926	76.26600	39.47420
2018-05-05 13:38:00	863033069630348776	1.00000	13.67276	10.98248	12.14877	8.81941	6.98496	54.70482	19.35691	41.22580	87.01545	98.86010
2018-05-05 13:39:00	8630330696303481768	1.00000	11.05846	11.70947	10.52401	13.14645	9.28147	42.85419	4.27154	43.42802	75.81379	32.36671
2018-05-05 13:40:00	3590433799317662469	1.00000	7.67611	13.65832	8.65401	13.51324	12.26347	50.98285	94.53184	49.53658	37.62562	43.38939
2018-05-05 13:41:00	359043379931766098	0.00000	5.65592	14.56899	10.43302	16.97949	10.56737	36.66803	51.65323	61.29697	8.14067	66.47334
2018-05-05 13:42:00	8630330696303482493	0.00000	9.97492	13.18803	8.63406	12.69122	12.77298	41.73333	2.76200	52.66353	79.94487	31.28981
2018-05-05 13:43:00	3590433799317661537	1.00000	11.67646	11.76411	11.56475	6.39818	10.58563	41.64714	4.97598	71.10601	57.89753	48.66343
2018-05-05 13:44:00	8630330696303482238	1.00000	10.13589	12.91499	12.08551	8.40201	7.41508	23.59564	94.64325	55.35665	71.66161	93.34650
2018-05-05 13:45:00	3590433799317661867	0.00000	9.71048	14.50013	4.15648	12.03072	11.72819	51.27066	50.28615	30.55647	99.58424	32.98328
2018-05-05 13:46:00	3590433799317662253	1.00000	11.02222	11.84714	11.87522	12.07895	12.95163	38.55563	71.88112	92.73522	56.93225	86.51939
2018-05-05 13:47:00	3590433799317662220	0.00000	8.53830	13.93705	9.73015	12.55676	16.20691	59.16025	15.25137	29.46806	52.99019	62.29823
2018-05-05 13:48:00	3590433799317662329	1.00000	14.33712	13.96136	12.28939	5.71296	12.30546	47.17461	84.26901	17.39039	37.02415	31.57091
2018-05-05 13:49:00	8630330696303481909	0.00000	8.55415	12.34617	11.01115	11.45133	13.81808	47.35548	0.13967	63.49364	80.38697	60.68262
2018-05-05 13:50:00	3590433799317661206	1.00000	10.16412	12.89814	9.44579	5.23769	14.22118	69.78964	65.20514	59.02755	87.82922	51.57550
2018-05-05 13:51:00	359043379931766551	0.00000	6.79454	13.09801	17.31135	14.82640	15.66879	22.24672	86.17376	29.18622	93.20226	48.32595
2018-05-05 13:52:00	359043379931766510	1.00000	8.55722	8.78864	12.61573	12.76578	12.30944	50.29993	86.20287	17.31251	0.31800	62.24343
2018-05-05 13:53:00	3590433799317661420	1.00000	11.71633	7.10277	14.15921	20.13868	3.72807	65.80661	26.67769	88.36307	38.70463	35.81213
2018-05-05 13:54:00	8630330696303481701	1.00000	12.61988	7.81574	13.63443	14.41586	8.49761	41.66293	92.08137	23.26975	12.15479	17.18244
2018-05-05 13:55:00	8630330696303481719	0.00000	10.04655	8.47386	12.29429	7.50341	9.02494	64.67656	72.46740	48.66214	74.80791	86.08484
2018-05-05 13:56:00	863033069630348131	1.00000	13.58274	10.32383	12.40380	7.72139	10.64290	46.27922	79.89562	49.23144	37.67541	78.03017
2018-05-05 13:57:00	863033069630348628	0.00000	10.38591	11.48461	10.17068	11.38670	12.50223	54.88414	12.46795	44.60274	31.60193	58.93174
2018-05-05 13:58:00	863033069630348958	1.00000	14.57270	15.10693	12.02930	8.10178	11.71383	43.90042	62.38532	26.62119	51.95004	12.63453
2018-05-05 13:59:00	3590433799317662303	1.00000	11.76712	14.50915	11.85501	8.14245	10.52884	79.12754	54.28165	42.96315	88.83293	2.49329
2018-05-05 14:00:00	3590433799317661743	1.00000	10.92712	13.63155	12.71957	8.81811	10.61100	59.73008	47.09125	59.88895	12.01429	8.55102
2018-05-05 14:01:00	863033069630348388	0.00000	6.99677	5.88473	9.77049	12.41610	13.38839	32.47835	14.85832	2.65634	74.67647	29.44363
2018-05-05 14:02:00	359043379931766148	1.00000	10.08524	14.87049	13.24731	8.92681	6.66058	26.46627	54.64181	42.90301	70.13115	5.84437
2018-05-05 14:03:00	3590433799317661149	1.00000	10.54189	11.14668	12.36553	14.45643	8.19392	63.28271	0.00940	28.19747	92.00356	69.22561
2018-05-05 14:04:00	3590433799317661016	0.00000	7.53265	9.51883	10.74941	11.20203	11.02375	39.66888	8.24768	86.79729	35.19506	55.81373
2018-05-05 14:05:00	3590433799317661859	0.00000	7.29545	14.66517	7.46676	13.29775	11.35750	47.72007	60.81774	60.47530	75.54635	54.70597
2018-05-05 14:06:00	863033069630348032	1.00000	11.29108	15.52435	12.39447	9.08221	6.94358	66.54554	4.72213	82.63627	69.88929	47.27524
2018-05-05 14:07:00	359043379931766148	1.00000	7.81575	7.09963	12.22630	15.34104	7.29342	48.04110	12.36826	46.25956	5.24141	36.55108
2018-05-05 14:08:00	3590433799317661008	1.00000	10.50605	10.68649	12.43174	10.24309	10.45161	34.81307	95.52723	79.03047	39.51405	92.82643
2018-05-05 14:09:00	359043379931766262	1.00000	10.89344	6.76856	13.57363	13.81618	9.55054	50.71081	16.87424	88.14498	98.39250	73.96867
2018-05-05 14:10:00	8630330696303482352	0.00000	10.41848	8.22252	12.33721	10.94124	15.21321	46.63141	61.93997	97.02631	69.95592	11.22918
2018-05-05 14:11:00	863033069630348594	1.00000	9.09831	19.21380	13.19617	10.96552	7.98737	47.09522	23.24991	39.28634	68.05029	37.64637
2018-05-05 14:12:00	8630330696303481438	0.00000	10.23501	14.42688	7.55275	12.91454	10.39472	67.20071	75.48967	83.03460	45.01505	53.01147
2018-05-05 14:13:00	8630330696303481321	1.00000	14.69279	14.91536	13.15784	11.13864	8.07873	83.77710	38.28170	56.90741	44.82321	3.46608
2018-05-05 14:14:00	8630330696303482139	0.00000	9.91114	7.04733	12.18158	12.69475	8.77074	36.64321	33.48322	33.29297	23.68028	22.42992
2018-05-05 14:15:00	359043379931766783	0.00000	8.03307	10.64372	10.83075	9.01678	14.47777	40.03291	16.37386	51.78179	12.98163	58.44732
2018-05-05 14:16:00	863033069630348677	0.00000	10.47232	12.93090	7.05899	9.06940	14.86196	34.13437	28.05234	69.70828	67.17936	32.36527
2018-05-05 14:17:00	3590433799317661214	1.00000	12.25345	16.17981	11.76296	10.06217	11.40096	37.34654	93.91190	29.02444	9.89725	85.57674
2018-05-05 14:18:00	3590433799317661552	0.00000	6.78621	10.22256	10.06689	10.40107	15.64835	35.69896	57.44383	79.59121	34.80911	93.47705
2018-05-05 14:19:00	8630330696303481065	1.00000	5.40380	8.43091	15.08422	15.63322	6.47317	60.83055	49.95960	44.40856	46.58577	3.46608
2018-05-05 14:20:00	8630330696303481479	0.00000	8.71675	10.47068	15.00105	9.36183	15.47712	45.97127	26.70291	14.57416	23.76004	15.82321
2018-05-05 14:21:00	3590433799317661933	1.00000	8.87216	16.87165	12.36473	10.90492	7.10955	41.81901	9.29150	17.09139	95.79612	77.52327
2018-05-05 14:22:00	3590433799317662048	1.00000	9.53339	10.18384	11.32718	16.79722	10.50682	42.63368	2.76657	78.85974	69.83227	87.11542
2018-05-05 14:23:00	8630330696303481727	0.00000	8.11755	14.00856	8.82806	14.91666	9.78974	39.28012	57.53145	4.62876	25.61274	78.71965
2018-05-05 14:24:00	8630330696303481149	1.00000	9.54161	17.09633	12.04363	11.04277	8.37238	42.44269	38.14858	24.99308	71.82486	95.04915
2018-05-05 14:25:00	3590433799317662402	1.00000	8.59862	11.92903	9.86342	12.48001	14.64243	39.64044	63.96952	57.68356	2.69474	90.33844
2018-05-05 14:26:00	8630330696303481669	0.00000	11.94287	17.17007	9.82122	11.67860	12.88311	42.20829	46.93563	35.22007	61.22526	79.37072
2018-05-05 14:27:00	8630330696303481941	1.00000	7.89244	8.14862	11.45572	10.49644	10.19001	33.52097	80.01710	10.59560	49.86817	87.68703
2018-05-05 14:28:00	3590433799317661727	1.00000	8.84416	9.58107	11.68332	14.47679	7.08687	56.84037	45.90835	27.64549	42.07394	40.64832
2018-05-05 14:29:00	359043379931766353	1.00000	8.05122	8.59075	12.08740	12.87587	8.21736	67.34928	91.27730	54.02918	78.34448	34.03450
2018-05-05 14:30:00	359043379931766460	0.00000	6.63874	16.18901	10.49575	18.63135	11.24672	46.54464	42.52905	28.15467	27.00286	12.62454
2018-05-05 14:31:00	8630330696303481081	1.00000	14.69497	14.50819	12.13496	8.19293	7.87730	41.24606	93.94876	72.92912	67.46254	4.02597
2018-05-05 14:32:00	3590433799317661875	0.00000	12.16215	11.98907	4.70603	9.59563	13.41499	74.37306	54.30513	98.42982	44.67271	44.86899
2018-05-05 14:33:00	3590433799317662295	1.00000	12.97732	14.77434	14.10113	8.67347	8.74255	56.69188	16.25069	76.12168	7.44389	74.14521
2018-05-05 14:34:00	359043379931766700	0.00000	10.86504	13.46453	9.56755	9.02943	17.95560	27.42663	85.73628	76.29925	51.32969	81.91002
2018-05-05 14:35:00	3590433799317662469	1.00000	15.11039	12.29136	11.59277	7.89271	9.81480	15.78585	23.90776	27.79845	28.23536	13.65505
2018-05-05 14:36:00	8630330696303481420	0.00000	9.39741	9.15743	11.63148	10.33759	10.43714	63.64309	74.50160	4.22103	26.81514	90.18637
2018-05-05 14:37:00	8630330696303481610	1.00000	11.76764	17.14160	12.05052	7.68556	8.34090	72.56948	80.69770	67.07777	99.11465	76.18762
2018-05-05 14:38:00	8630330696303481073	1.00000	13.29044	11.19040	12.75683	10.97619	10.99391	66.15911	18.97493	59.21878	43.95995	46.43739
2018-05-05 14:39:00	8630330696303481032	1.00000	7.33957	7.03675	12.46743	11.65111	8.51231	42.42724	91.64332	16.29378	99.03578	7.48719
2018-05-05 14:40:00	3590433799317661859	1.00000	10.87482	7.38180	13.20036	8.52593	8.95739	57.84427	15.80022	57.61907	36.89061	67.74996
2018-05-05 14:41:00	8630330696303482006	1.00000	8.66563	7.01739	16.91327	14.78592	6.63308	53.96594	93.59461	46.24856	26.07935	2.18435
2018-05-05 14:42:00	359043379931766015	0.00000	8.68620	5.34185	14.46405	7.85850	13.12788	66.38874	10.72523	76.68232	20.37817	37.96696
2018-05-05 14:43:00	863033069630348420	1.00000	11.76243	10.93861	14.88846	12.16238	8.07768	56.60277	10.17918	43.64589	81.26518	40.75488
2018-05-05 14:44:00	8630330696303482063	1.00000	8.07653	12.48764	13.88415	12.98375	11.08474	53.52525	17.29296	55.47248	18.10883	69.62318
2018-05-05 14:45:00	3590433799317662451	1.00000	7.27571	7.90421	15.45601	18.16748	7.93026	47.43307	57.59594	19.20167	75.42484	38.18506
2018-05-05 14:46:00	863033069630348685	1.00000	11.00285	11.77490	10.77099	13.48277	9.63124	57.28535	22.58704	51.79285	82.11782	30.95989
2018-05-05 14:47:00	359043379931766288	1.00000	6.82531	5.52468	15.80674	9.77847	14.50743	45.15524	54.75904	52.56582	11.21795	37.42363
2018-05-05 14:48:00	359043379931766098	1.00000	13.77895	9.86762	15.24567	11.53982	6.74055	42.89135	39.70753	56.23372	12.04631	74.60703
2018-05-05 14:49:00	8630330696303481578	1.00000	11.89261	10.90042	13.11139	10.76937	4.98913	68.27307	28.35735	92.49947	79.79527	76.70006
2018-05-05 14:50:00	3590433799317662253	0.00000	10.62057	13.60081	9.58551	10.04776	13.63733	55.81758	82.56405	83.17983	31.17452	20.76506
2018-05-05 14:51:00	8630330696303482014	1.00000	13.06437	12.20693	12.39874	7.39812	8.07685	47.03738	54.78534	86.49705	19.46253	63.21429
2018-05-05 14:52:00	8630330696303482303	1.00000	11.07590	14.42731	13.07060	11.57927	10.09070	37.18670	58.28405	69.36170	35.70599	86.25042
2018-05-05 14:53:00	3590433799317661974	1.00000	12.77362	17.14861	11.34466	9.51931	11.47521	43.67864	31.84289	26.80640	53.39984	63.37424
2018-05-05 14:54:00	8630330696303481156	1.00000	6.14960	8.70196	12.87966	8.13779	10.93952	29.74869	24.94110	82.24894	42.21235	28.88155
2018-05-05 14:55:00	8630330696303482261	1.00000	14.75052	15.16739	12.68025	10.85333	9.20527	39.99827	76.19261	93.59863	22.72435	13.64201
2018-05-05 14:56:00	3590433799317661495	1.00000	14.31644	9.84211	12.92877	8.23530	6.64328	28.83580	10.23835	56.63009	12.81407	95.65907
2018-05-05 14:57:00	8630330696303481230	0.00000	9.47019	11.23254	10.86476	11.37386	12.45869	47.00810	44.17656	60.60566	63.92759	89.09218
2018-05-05 14:58:00	8630330696303481339	1.00000	14.17572	13.78188	12.73230	11.90532	6.26898	47.63954	62.71701	49.73304	36.18983	89.20940
2018-05-05 14:59:00	3590433799317662485	1.00000	9.12608	8.20362	13.38120	10.57513	7.34449	47.04016	38.08731	28.92937	11.36491	85.21990
2018-05-05 15:00:00	359043379931766379	1.00000	8.13346	7.18083	13.18618	14.25191	7.99927	66.18414	49.24933	97.42507	37.42568	12.23015
2018-05-05 15:01:00	3590433799317661420	0.00000	11.22310	8.77275	14.40691	15.04598	7.50075	40.87638	88.77123	85.18312	21.26628	66.46026
2018-05-05 15:02:00	359043379931766932	0.00000	9.75033	10.22049	11.83829	11.00371	13.41813	55.49587	22.70778	5.68195	93.57291	78.27609
2018-05-05 15:03:00	359043379931766759	1.00000	9.49209	11.99425	9.86085	9.55299	7.75176	49.45535	47.40481	8.68098	19.44985	89.32786
2018-05-05 15:04:00	8630330696303481644	0.00000	10.65520	7.50922	11.46012	12.36079	12.36972	46.19382	14.03803	59.72000	95.54087	88.39172
2018-05-05 15:05:00	3590433799317661081	1.00000	10.93315	9.74291	12.27822	12.21358	9.99294	51.56480	19.81058	23.33397	30.08950	83.30836
2018-05-05 15:06:00	3590433799317661891	1.00000	11.41445	14.09708	11.19202	7.02599	13.64094	19.69843	1.48889	64.62778	58.98069	58.99477
2018-05-05 15:07:00	863033069630348818	1.00000	12.20632	12.12972	12.37014	12.19773	5.51158	36.88693	5.64485	54.45479	43.94852	26.52847
2018-05-05 15:08:00	359043379931766296	1.00000	7.27514	8.40428	12.81844	11.34938	10.00758	36.34865	45.23613	42.31689	36.80773	93.51196
2018-05-05 15:09:00	8630330696303481198	0.00000	10.20423	12.26333	11.55805	9.92990	7.84241	54.16755	59.67427	85.27111	21.75268	98.20682
2018-05-05 15:10:00	3590433799317661107	1.00000	14.92750	7.48735	13.29407	10.39428	8.83865	15.43682	36.17630	64.24029	19.81170	1.13962
2018-05-05 15:11:00	359043379931766197	1.00000	13.21205	12.77281	11.24841	9.26060	8.64863	73.54069	28.23241	34.97978	1.95477	58.20808
2018-05-05 15:12:00	8630330696303481172	1.00000	17.29562	14.99419	12.29941	8.04348	7.69369	36.74972	37.65701	35.94832	45.68565	47.23796
2018-05-05 15:13:00	8630330696303481826	0.00000	9.03735	11.42529	9.02085	13.78549	14.50558	61.89232	61.50437	12.12322	54.56259	30.28966
2018-05-05 15:14:00	3590433799317662279	0.00000	6.71704	8.28744	14.20129	7.70797	13.38664	63.38802	17.10324	61.39827	83.80198	70.31625
2018-05-05 15:15:00	3590433799317661354	1.00000	6.49740	8.99384	14.42684	14.56852	7.17958	32.14936	66.79677	59.85807	10.73546	8.60199
2018-05-05 15:16:00	8630330696303481339	0.00000	9.93544	11.78841	9.28093	13.36404	14.07931	34.93789	3.13983	92.54138	33.26917	45.21620
2018-05-05 15:17:00	3590433799317662063	1.00000	14.51101	10.98516	15.75024	10.02400	8.34035	43.10580	43.15544	38.84408	71.11790	69.68592
2018-05-05 15:18:00	8630330696303481362	1.00000	17.48577	10.69658	14.15938	11.40319	6.34619	56.80718	9.95519	53.94716	35.17085	46.87294
2018-05-05 15:19:00	8630330696303481404	1.00000	9.90899	8.86963	11.67852	9.10576	11.54215	61.69405	69.44988	30.89933	6.15573	80.68471
2018-05-05 15:20:00	8630330696303481149	0.00000	9.88830	9.96750	12.72018	9.26963	9.32291	33.25026	45.75224	59.77318	19.73564	97.49436
2018-05-05 15:21:00	8630330696303482311	1.00000	10.49367	9.65373	10.77193	11.52918	8.13670	39.00185	60.18643	39.86461	57.88165	89.78981
2018-05-05 15:22:00	863033069630348024	1.00000	8.23210	13.35659	15.27161	10.09828	9.32533	63.69265	53.61557	84.11794	73.47749	11.73564
2018-05-05 15:23:00	8630330696303481016	0.00000	10.70477	13.37821	13.52427	9.98479	9.52177	59.98098	43.91287	71.61004	38.53669	30.47878
2018-05-05 15:24:00	863033069630348339	1.00000	8.83132	9.22548	14.15725	13.00824	10.73463	39.90226	53.50327	90.17042	23.13395	46.68885
2018-05-05 15:25:00	3590433799317661594	0.00000	9.75652	8.06563	14.51801	9.32396	14.73695	53.08320	55.93901	13.26177	91.23533	60.38926
2018-05-05 15:26:00	3590433799317661057	1.00000	10.45675	12.60476	8.89128	13.96489	8.68592	61.50209	6.05604	44.81495	21.17420	57.14779
2018-05-05 15:27:00	3590433799317661032	1.00000	10.61124	14.36000	15.12091	12.76560	7.05343	26.85678	27.91206	19.93135	99.14911	22.76497
2018-05-05 15:28:00	3590433799317661701	1.00000	3.94464	10.54617	10.32006	6.78536	10.84575	54.56661	71.94939	63.47025	97.49612	71.99533
2018-05-05 15:29:00	3590433799317662113	1.00000	9.98495	8.22550	10.77142	10.08784	10.67472	51.85701	1.67178	33.47137	87.54459	14.61637
2018-05-05 15:30:00	359043379931766130	1.00000	12.21916	15.56829	14.17099	9.29261	6.28012	49.21118	94.94627	49.69523	64.74123	8.60039
2018-05-05 15:31:00	863033069630348750	0.00000	16.06511	9.47362	14.60472	8.76400	7.01558	74.01599	98.35759	79.36341	98.07001	12.14274
